LF,Optimal_AR,Min_BOR,Cryogen
0.0545226130653266,2.548848848848849,0.030701984883491,LH2_rq07
0.0590452261306532,2.547247247247248,0.0283607627795321,LH2_rq07
0.0635678391959799,2.5456456456456453,0.0263526726982688,LH2_rq07
0.0680904522613065,2.544244244244244,0.0246113340911625,LH2_rq07
0.0726130653266331,2.5426426426426425,0.0230869041293222,LH2_rq07
0.0771356783919598,2.541041041041041,0.0217412295128509,LH2_rq07
0.0816582914572864,2.53963963963964,0.0205446093512715,LH2_rq07
0.086180904522613,2.538038038038038,0.0194735773579846,LH2_rq07
0.0907035175879397,2.5366366366366364,0.018509347495146,LH2_rq07
0.0952261306532663,2.535035035035035,0.0176367025754397,LH2_rq07
0.0997487437185929,2.5336336336336336,0.0168431852112989,LH2_rq07
0.1042713567839195,2.532032032032032,0.0161184992845861,LH2_rq07
0.1087939698492462,2.5306306306306308,0.0154540607490405,LH2_rq07
0.1133165829145728,2.5290290290290294,0.0148426559436746,LH2_rq07
0.1178391959798994,2.5276276276276275,0.0142781786521814,LH2_rq07
0.1223618090452261,2.5260260260260257,0.0137554254094007,LH2_rq07
0.1268844221105527,2.524624624624624,0.0132699346441973,LH2_rq07
0.1314070351758794,2.5230230230230237,0.0128178589871105,LH2_rq07
0.135929648241206,2.521621621621622,0.0123958631099461,LH2_rq07
0.1404522613065326,2.52002002002002,0.0120010412774288,LH2_rq07
0.1449748743718593,2.5186186186186186,0.0116308503383826,LH2_rq07
0.1494974874371859,2.517217217217217,0.0112830548916197,LH2_rq07
0.1540201005025125,2.515615615615616,0.0109556820871605,LH2_rq07
0.1585427135678392,2.5142142142142143,0.0106469841916834,LH2_rq07
0.1630653266331658,2.512812812812813,0.010355407365245,LH2_rq07
0.1675879396984924,2.511211211211211,0.0100795654938396,LH2_rq07
0.1721105527638191,2.5098098098098096,0.0098182181621739,LH2_rq07
0.1766331658291457,2.5084084084084086,0.0095702519954933,LH2_rq07
0.1811557788944723,2.5068068068068072,0.0093346647998569,LH2_rq07
0.185678391959799,2.5054054054054054,0.0091105520235819,LH2_rq07
0.1902010050251256,2.5040040040040044,0.0088970951528135,LH2_rq07
0.1947236180904522,2.5026026026026025,0.0086935517138604,LH2_rq07
0.1992462311557788,2.501001001001001,0.0084992466454763,LH2_rq07
0.2037688442211055,2.4995995995996,0.0083135648156668,LH2_rq07
0.2082914572864321,2.498198198198198,0.0081359445222745,LH2_rq07
0.2128140703517587,2.496796796796797,0.0079658718087626,LH2_rq07
0.2173366834170854,2.495395395395396,0.0078028754988136,LH2_rq07
0.221859296482412,2.493993993993994,0.0076465228358813,LH2_rq07
0.2263819095477386,2.492592592592593,0.0074964156455918,LH2_rq07
0.2309045226130653,2.49099099099099,0.0073521869480552,LH2_rq07
0.2354271356783919,2.4895895895895896,0.0072134979639886,LH2_rq07
0.2399497487437185,2.488188188188188,0.0070800354552155,LH2_rq07
0.2444723618090452,2.4867867867867868,0.0069515093622746,LH2_rq07
0.2489949748743718,2.4853853853853853,0.0068276506996305,LH2_rq07
0.2535175879396985,2.483983983983984,0.0067082096759745,LH2_rq07
0.2580402010050251,2.4825825825825825,0.006592954012143,LH2_rq07
0.2625628140703517,2.481181181181181,0.0064816674328798,LH2_rq07
0.2670854271356784,2.47977977977978,0.0063741483118899,LH2_rq07
0.271608040201005,2.4783783783783786,0.0062702084521721,LH2_rq07
0.2761306532663316,2.476976976976977,0.0061696719863041,LH2_rq07
0.2806532663316582,2.4755755755755757,0.0060723743829811,LH2_rq07
0.2851758793969849,2.4741741741741743,0.0059781615481265,LH2_rq07
0.2896984924623115,2.472772772772773,0.0058868890102139,LH2_rq07
0.2942211055276382,2.4713713713713714,0.005798421180635,LH2_rq07
0.2987437185929648,2.46996996996997,0.0057126306814093,LH2_rq07
0.3032663316582914,2.4687687687687685,0.0056293977324095,LH2_rq07
0.307788944723618,2.4673673673673675,0.0055486095940463,LH2_rq07
0.3123115577889447,2.4659659659659656,0.0054701600576034,LH2_rq07
0.3168341708542713,2.4645645645645646,0.0053939489782063,LH2_rq07
0.321356783919598,2.463163163163164,0.0053198818485284,LH2_rq07
0.3258793969849246,2.4617617617617618,0.0052478694076072,LH2_rq07
0.3304020100502512,2.4605605605605607,0.0051778272816532,LH2_rq07
0.3349246231155778,2.4591591591591597,0.0051096756529969,LH2_rq07
0.3394472361809045,2.457757757757758,0.005043338960373,LH2_rq07
0.3439698492462311,2.456356356356356,0.0049787456152387,LH2_rq07
0.3484924623115578,2.454954954954955,0.0049158277452383,LH2_rq07
0.3530150753768843,2.453753753753754,0.0048545209548944,LH2_rq07
0.357537688442211,2.4523523523523525,0.0047947641088507,LH2_rq07
0.3620603015075376,2.4509509509509506,0.0047364991263539,LH2_rq07
0.3665829145728643,2.44974974974975,0.0046796707920584,LH2_rq07
0.3711055276381909,2.4483483483483486,0.0046242265808544,LH2_rq07
0.3756281407035176,2.4469469469469467,0.0045701165006454,LH2_rq07
0.3801507537688441,2.4457457457457457,0.0045172929365199,LH2_rq07
0.3846733668341708,2.4443443443443447,0.0044657105107007,LH2_rq07
0.3891959798994974,2.442942942942943,0.0044153259589292,LH2_rq07
0.3937185929648241,2.4417417417417417,0.0043660980020686,LH2_rq07
0.3982412060301507,2.4403403403403403,0.004317987235585,LH2_rq07
0.4027638190954773,2.438938938938939,0.004270956027752,LH2_rq07
0.4072864321608039,2.4377377377377374,0.0042249684146413,LH2_rq07
0.4118090452261306,2.4363363363363364,0.0041799900153468,LH2_rq07
0.4163316582914572,2.435135135135135,0.0041359879412232,LH2_rq07
0.4208542713567839,2.433733733733734,0.0040929307172217,LH2_rq07
0.4253768844221105,2.4325325325325324,0.0040507882084243,LH2_rq07
0.4298994974874371,2.4311311311311314,0.0040095315453533,LH2_rq07
0.4344221105527638,2.42992992992993,0.0039691330641706,LH2_rq07
