AR,Q_L,Q_b,Q_VL,Q_Vw,Q_tot,BOR
0.05,11866.686898442102,78851.66240453167,55.31777708317188,1333.3391623485163,92107.00624240546,0.08187581496889215
0.0736842105263158,13533.489241884166,60889.33537022284,49.53744458336961,1490.292716460413,75962.6547731508,0.06752468744523213
0.09736842105263158,14868.804707656021,50564.46755204216,44.14232673457179,1618.893986585957,67096.3085730187,0.059643175182331934
0.12105263157894737,16000.056525001813,43732.87545894391,39.632734149381825,1729.392778147991,61501.9574962431,0.05467021944872586
0.14473684210526316,16990.77457699905,38821.423990113326,35.75334025056594,1827.1795205259066,57675.131427888846,0.05126846701646648
0.16842105263157897,17877.765013576678,35090.80019877418,32.485703255612485,1915.428907772042,54916.47982337851,0.048816239797364235
0.19210526315789472,18684.484953010207,32143.85900342339,29.7127248520622,1996.215911994789,52854.27259328045,0.046983099715957787
0.21578947368421053,19426.910226896154,29746.601323781455,27.341440348907252,2070.9717933800866,51271.8247844066,0.04557642797680931
0.23947368421052634,20116.4686598811,27751.448714188155,25.294596813668566,2140.7341633988117,50033.94613428173,0.04447605206247133
0.2631578947368421,20761.649865430263,26060.330618426768,23.513017357501507,2206.278329792603,49051.77183100713,0.043602976965160245
0.2868421052631579,21368.95320045397,24605.314616804288,21.94906699833348,2268.204799150198,48264.421683406785,0.04290308560844706
0.3105263157894737,21943.4777688184,23337.7284887653,20.56601664415914,2326.9851785093992,47628.75745273726,0.04233803087119292
0.33421052631578946,22489.306349493687,22221.708203873983,19.334516961062803,2383.0016710227956,47113.350741351525,0.041879875659326014
0.35789473684210527,23009.764646572607,21230.194953546918,18.23117804915289,2436.564642571426,46694.7554207401,0.04150777784600823
0.3815789473684211,23507.601794599774,20342.356122521545,17.237127980850918,2487.9342377681446,46355.129282870315,0.041205877528583956
0.4052631578947368,23985.11944939565,19541.869433034237,16.337101403983233,2537.32662825331,46080.65261208717,0.040961889637709525
0.42894736842105263,24444.26617204153,18815.749313034234,15.518471388639396,2584.9279270904644,45860.461883554875,0.04076615777558986
0.45263157894736844,24886.707880887356,18153.52453682658,14.770872651697957,2630.895327666017,45685.89861803166,0.040610984814125985
0.4763157894736842,25313.88129608483,17546.64964462171,14.084947137851984,2675.36979765249,45549.98568549688,0.04049016894562829
0.5,25727.03520594408,16988.075685100594,13.45467029877913,2718.464716298418,45447.030277641876,0.04039864978289157
0.55,26557.96640428751,15942.229754179218,12.277639189211701,2805.3779323967324,45317.85173005267,0.040283819904804265
0.6000000000000001,27339.657782301827,15043.770167245752,11.272050748613742,2887.430167180271,45282.13016747646,0.0402520655558621
0.65,28078.792586423042,14262.049922786311,10.404472466515779,2965.2634216524066,45316.51040332828,0.040282626049051494
0.7000000000000001,28780.7117804333,13574.551725831347,9.648439608432438,3039.399824937609,45404.31177081069,0.04036067377987489
0.75,29449.758922284193,12964.328126872399,8.984785476672746,3110.2578498926446,45533.3296845259,0.04047535943049888
0.8,30089.519532700924,12418.358660334205,8.397632961101664,3178.1907489613186,45694.46657495755,0.04061859615437813
0.8500000000000001,30702.99189335111,11926.46046668061,7.8751586629423365,3243.489800325481,45880.81731902014,0.040784246424350565
0.9,31292.711634548028,11480.545314763422,7.407339767944247,3306.406466057608,46087.07075513701,0.04096758823760112
0.95,31860.84456637777,11074.100313932551,6.986494612122808,3367.1507033004455,46309.08207822289,0.04116493747746993
1.0,32409.256967741236,10701.817076432755,6.605960106992746,3425.90863103362,46543.588635314605,0.04137339400901737
1.05,32939.56976616476,10359.3217978907,6.260471771960504,3482.840297199276,46787.99233302669,0.041590648270403895
1.1,33453.20080641153,10042.975424775384,5.945651096459475,3538.0841127418826,47040.20599502525,0.04181484488278893
1.15,33951.39824210789,9749.723435593512,5.657593489639633,3591.7655662713746,47298.54483746242,0.042044486380240866
1.2,34435.26728330862,9476.981351746721,5.393206490243467,3643.9945145317774,47561.63635607735,0.04227835263787708
1.25,34905.79177653056,9222.546382336928,5.149801702380314,3694.8674425717945,47828.35540314166,0.04251544345860836
1.2999999999999998,35363.85179341225,8984.528456185017,4.925113237743168,3744.472418763985,48097.777781599,0.04275493724918903
1.35,35810.23810479208,8761.295822725742,4.717049393385685,3792.8895924641974,48369.140569375406,0.04299615599258103
