Geometric_AR,BOR_LF_0.50,BOR_LF_0.55,BOR_LF_0.60,BOR_LF_0.65,BOR_LF_0.70,BOR_LF_0.75,BOR_LF_0.80,BOR_LF_0.85,BOR_LF_0.90,BOR_LF_0.95,Thermal_AR_LF_0.50,Thermal_AR_LF_0.55,Thermal_AR_LF_0.60,Thermal_AR_LF_0.65,Thermal_AR_LF_0.70,Thermal_AR_LF_0.75,Thermal_AR_LF_0.80,Thermal_AR_LF_0.85,Thermal_AR_LF_0.90,Thermal_AR_LF_0.95
1.3515151515151516,0.009548559062586838,0.008709553765432717,0.008009903353336695,0.007417452935342174,0.006909234553013693,0.006468404875670187,0.006082331259530567,0.0057413533150642215,0.005437957284931769,0.005166211144420285,0.5291646207131572,0.5304722915119802,0.5317727187310544,0.5330659623906772,0.5343520818498684,0.5356311358154523,0.5369031823509901,0.5381682788855664,0.5394264822224326,0.5406778485475076
1.38989898989899,0.009512116998130623,0.008676762039215833,0.007980142348713743,0.007390246186392455,0.006884207834859,0.0064452589317759625,0.006060823052088771,0.005721282790285475,0.005419157814919755,0.005148542484581971,0.536138657124811,0.5374438898182726,0.538741797684571,0.540032442210405,0.5413158841962115,0.5425921837657122,0.543861400375303,0.5451235928232866,0.5463788192589533,0.5476271371915091
1.4282828282828284,0.009478569097535217,0.008646595706040584,0.007952782907427774,0.007365251741484398,0.006861231324101656,0.006424022828837119,0.006041101974947946,0.005702891225146447,0.005401941250428579,0.005132370879390073,0.5429092091021128,0.5442115866127967,0.545506563545561,0.5467942028008164,0.5480745665681677,0.5493477163364247,0.5506137129034472,0.5518726163858222,0.5531244862283802,0.5543693812135513
1.4666666666666668,0.009447690593612123,0.008618850652004385,0.007927638123517926,0.007342297252244109,0.006840145147459317,0.006404547502601979,0.006023028419160593,0.005686047351126542,0.005386183734263494,0.005117579100545396,0.5494850525744552,0.5507841966235898,0.5520758695677178,0.5533601356691972,0.5546370584554932,0.5559067007296533,0.5571691245806053,0.5584243913932765,0.5596725618585451,0.5609136959830208
1.5050505050505052,0.009419278765734704,0.008593342792022863,0.007904539438436699,0.007321227295036551,0.006820805137004059,0.00638669853743007,0.006006476499795944,0.0056706328079593055,0.005371773592418705,0.005104061454251376,0.5558744660435864,0.5571700337857833,0.5584580648586658,0.5597386248357814,0.5610117785321728,0.5622775900153114,0.5635361226158463,0.5647874389381651,0.5660316008707758,0.5672686695965092
1.5434343434343436,0.009393150307617273,0.00856990567805184,0.007883334449647512,0.007301901349112731,0.006803080953647204,0.006370354415735165,0.005991332415598868,0.005656540600543206,0.005358609877434588,0.0050917224019196945,0.5620852653295565,0.5633769463031679,0.5646610297568975,0.5659375825258024,0.5672066706633054,0.5684683594525879,0.5697227134177831,0.5709697963349782,0.5722096712430211,0.5734424004541441
1.581818181818182,0.00936913906417438,0.008548388442715226,0.007863885026561181,0.007284192058351817,0.006786854473853423,0.006355405013014743,0.0059774930387961455,0.005643673772374689,0.005346601116167439,0.005080475374451857,0.5681248354447755,0.5694123488051945,0.5706922082714173,0.5719644818914588,0.5732292369090636,0.5744865397755533,0.5757364561614646,0.5769790509679839,0.5782143883381797,0.5794425316680414
1.6202020202020204,0.009347094078314064,0.008528654024577408,0.007846065684544882,0.007267983731124337,0.006772018397385944,0.006341750299089787,0.005964864698145871,0.00563194426078372,0.005335664229190044,0.00507024174905096,0.5740001598693031,0.575283251876262,0.5765586378646814,0.5778263870481498,0.5790865678138502,0.5803392477348573,0.5815844935822168,0.5828223713368081,0.5840529462009995,0.5852762826100955
1.6585858585858588,0.009326877899113477,0.008510577630944679,0.007829762176579259,0.0072531710409824285,0.006758475041452448,0.006329299213248983,0.005953362124954553,0.00562127190548568,0.005325723594930155,0.005060949963095143,0.579717847471213,0.5809962892043965,0.5822669768292151,0.5835299806786436,0.5847853702376214,0.5860332141557966,0.5872735802600388,0.5885065355667293,0.5897321462938309,0.5909504778727429
1.696969696969697,0.009308365111373172,0.008494045401830762,0.007814870269237405,0.007239657897421811,0.006746135292709313,0.006317968686663071,0.00594290753710057,0.005611583586965349,0.005316710236374742,0.005052534744075031,0.5852841572900812,0.5865577425702281,0.5878235294816825,0.5890815894318344,0.5903319929589179,0.5915748097451949,0.5928101086298998,0.5940379576219496,0.5952584239124254,0.5964715738868294
