AR,Q_L,Q_b,Q_VL,Q_Vw,Q_tot,BOR
0.05,494.1913680281867,22155.484969170142,1.6623954143993258,172.94029529488355,22824.27902790761,1.6139652527498567
0.0736842105263158,601.3563953997136,17108.48843816135,1.4503621522663503,161.72630371853245,17873.021499431863,1.2638486098665418
0.09736842105263158,684.3015913117302,14207.440485858137,1.309421838413659,155.51304948475,15048.564548493032,1.064123721104219
0.12105263157894737,753.0387375888115,12287.921843909491,1.2048102456045058,151.71380062854635,13193.879192372453,0.9329739772653226
0.14473684210526316,812.3013083843069,10907.918101740692,1.1223484221369846,149.2830581315816,11870.624816678717,0.8394031430733597
0.16842105263157897,864.7333154167693,9859.699499695176,1.0546429937733943,147.70820250887547,10873.195660614594,0.7688722745695423
0.19210526315789472,911.9745088108504,9031.677497778952,0.9973186127400374,146.70543901247865,10091.354764215022,0.7135862333863547
0.21578947368421053,955.1180402089951,8358.103791544925,0.9479353135461965,146.1038662279873,9460.273633295456,0.6689608064957971
0.23947368421052634,994.932401619357,7797.512266837838,0.904467796360613,145.7939921662567,8939.143128419813,0.6321102909165291
0.2631578947368421,1031.9802979179865,7322.3473760900215,0.8658802182307637,145.70225186094797,8500.895806087186,0.6011206619827865
0.2868421052631579,1066.6872556309702,6913.521687818975,0.8312514452906619,145.7773170899951,8126.817511985231,0.5746685928168311
0.3105263157894737,1099.3835999260032,6557.359438977378,0.7997836329371595,145.98226171102888,7803.525084247347,0.5518077322237832
0.33421052631578946,1130.3313744329855,6243.783670335403,0.7710967541741276,146.2898400847438,7521.175981607306,0.5318420819055455
0.35789473684210527,1159.7422898702805,5965.19148540904,0.7447401891603137,146.6795125667536,7272.358028035234,0.5142475066868976
0.3815789473684211,1187.790076832132,5715.7294033680455,0.7204259578844612,147.13551399671462,7051.375420154776,0.4986212416565494
0.4052631578947368,1214.6192345040465,5490.811243418918,0.6978926813145123,147.64555091144092,6853.77392151572,0.4846483155744108
0.42894736842105263,1240.3513692460915,5286.7883615430965,0.6768529135994569,148.1999057832307,6676.016489486018,0.47207861873228074
0.45263157894736844,1265.0898844679755,5100.718586625611,0.6572302859454776,148.79080737951443,6515.256508759047,0.46071085501409625
0.4763157894736842,1288.9235177493604,4930.2008430245705,0.6387907770402657,149.4119719438043,6369.175123494775,0.45038105656639976
0.5,1311.9290462645451,4773.254539206014,0.6214700177580355,150.058273321145,6235.863328809462,0.4409542281164258
0.55,1358.0677561996777,4479.396133485648,0.5880241160415219,151.4871531630322,5989.539066964398,0.4235359910293475
0.6000000000000001,1401.3236089428192,4226.949865814221,0.5481405030837453,152.97227993839294,5781.793895198517,0.40884578362081075
0.65,1442.1001048776782,4007.3046408681234,0.5220464207189575,154.5078242401829,5604.434616406704,0.3963042423591756
0.7000000000000001,1480.7183295886105,3814.1336219639998,0.49843380774873997,156.07171119450868,5451.4220965548675,0.38548432397113774
0.75,1517.4377546523776,3642.6749695743106,0.4769213010802161,157.6533391892536,5318.242984717022,0.3760668781250365
0.8,1552.4715128803543,3489.2702354108656,0.45721626874478355,159.24496745781917,5201.4439320177835,0.36780770940773183
0.8500000000000001,1585.9970837615658,3351.0582725489658,0.43840939349115565,160.83847615481704,5098.33224185884,0.36051641502641024
0.9,1618.163833352148,3225.766475970956,0.4217297864717485,162.43436262967006,5006.786401739246,0.35404296821100356
0.95,1649.0989974551755,3111.564874735152,0.40625803551680223,164.02708137474866,4925.097211600592,0.34826651133164666
1.0,1678.911812291088,3006.9619352259547,0.3918590735621598,165.61423192000112,4851.879838510606,0.343089118951038
1.05,1707.6968614994412,2910.7287200424776,0.37842156557535506,167.19400892069046,4785.998012028183,0.33843044235697284
1.1,1735.5366437782661,2821.8427396981356,0.36585237440508583,168.76505867385816,4726.510294524665,0.33422390969524446
1.15,1762.5036391588735,2739.445744626985,0.3540959449409901,170.32313980478824,4672.626619535587,0.33041364931992684
1.2,1788.661742315204,2662.811556394824,0.3430117361143936,171.87388859290817,4623.69019903905,0.32695322684727746
1.25,1814.0678224170015,2591.3212419424813,0.3325684653010678,173.41362342428891,4579.135256249072,0.32380263018087235
1.2999999999999998,1838.7726032891442,2524.443735185583,0.3227114503005128,174.94196929595776,4538.481019220986,0.32092786264624784
1.35,1862.821570760054,2461.7205521300166,0.3133893586603353,176.4586791359908,4501.314191384721,0.31829969904641153
1.4,1886.2556871476215,2402.7536187121095,0.30456030200750867,177.96360217094582,4467.277468332684,0.31589287341127537
1.45,1909.1119862846174,2347.195491448666,0.2961863906387463,179.4566670006012,4436.060331124523,0.3136854280398208
1.5,1931.4240845705024,2294.74143604592,0.28826983548301244,180.93700159926016,4407.390792051166,0.31165813360419015
1.6,1974.5353520291233,2198.1025091828947,0.2734931801700724,183.86397459103583,4356.7753289832235,0.30807898207355006
1.7000000000000002,2015.8042472181194,2111.034428504397,0.26005762662221826,186.74438038178454,4313.843113730923,0.3050431331521046
1.8,2055.4118869799804,2032.105542560506,0.24778751036427113,189.5793080012434,4277.344525052094,0.30246222288082675
1.9000000000000001,2093.5126195264547,1960.1630418961608,0.23657454723962634,192.36811170095393,4246.2803476708095,0.3002655904536311
2.0,2130.2390559496816,1894.2673192119023,0.22622146504345755,195.11606332896193,4219.84865995559,0.29839653711878544
2.1,2165.7062158066055,1833.6441924575397,0.21666397387611017,197.82275218313256,4197.389824421154,0.2968084145470499
2.2,2200.0144912118503,1777.6495336193504,0.2078312168951024,200.4893348232297,4178.361190871326,0.29546285129128896
2.3,2233.252085647289,1725.742679350237,0.19961382886415907,203.117941415404,4162.312320241794,0.2943279939258322
2.4,2265.4969836743744,1677.4661659025837,0.1919648056643708,205.70966789699597,4148.864782279618,0.2933770836118854
2.5,2296.8184919503447,1632.4300898815293,0.18482799568485717,208.26589448157577,4137.699304309134,0.292587543759348
2.6,2327.2785395016604,1590.299900617777,0.1781717517004655,210.78663801875956,4128.543249889897,0.29194009278438476
2.7,2356.932625696427,1550.7867712937184,0.17191825174179134,213.27575209975868,4121.167067341646,0.2914185038419015
2.8,2385.830824967607,1513.6399309632334,0.1660475255033416,215.73317075333145,4115.369974209675,0.2910085765478861
2.9,2414.0184130019848,1478.6405039472581,0.16052624292831363,218.1600469115636,4110.979490103735,0.29069811417389996
3.0,2441.536493602207,1445.5965196701222,0.1553248332824241,220.5574762243504,4107.845814329962,0.2904765239366573
3.0999999999999996,2468.4225109832437,1414.338839804498,0.15042432023584798,222.92639852868487,4105.838173636663,0.29033455827435584
3.2,2494.7106742379424,1384.7178105731339,0.1457862616247025,225.26800735972208,4104.842278432423,0.2902641360652562
3.3,2520.4323407072043,1356.6004929349056,0.14139701311487232,227.5831374751175,4104.757368130342,0.29025813202710543
3.4,2545.6163250083387,1329.8683567627418,0.1372376991584672,229.8726807957853,4105.4946002660245,0.2903102638438508
3.5,2570.2891956898125,1304.4153501938622,0.1333000506925633,232.13649321995624,4106.974339154323,0.29041489779741564
