LF,Optimal_AR,Min_BOR
0.05,2.665165165165165,0.08756233117289934
0.05452261306532664,2.6621621621621623,0.08034185650864598
0.05904522613065327,2.659359359359359,0.0742274021242985
0.0635678391959799,2.656356356356356,0.06898290077705001
0.06809045226130653,2.6535535535535537,0.06443500419478342
0.07261306532663317,2.650550550550551,0.06045355117873461
0.0771356783919598,2.647747747747748,0.05693890698578156
0.08165829145728642,2.6447447447447447,0.05381350975763822
0.08618090452261307,2.641941941941942,0.05101607885577108
0.0907035175879397,2.639139139139139,0.04849755582264668
0.09522613065326634,2.636336336336336,0.04621820200376437
0.09974874371859296,2.6335335335335337,0.04414548575417245
0.10427135678391959,2.630730730730731,0.04225251947310043
0.10879396984924623,2.627927927927928,0.04051688647661009
0.11331658291457286,2.625125125125125,0.03891974879692966
0.11783919597989949,2.622322322322322,0.037445160435517356
0.12236180904522612,2.6197197197197193,0.036079532898053025
0.12688442211055276,2.616916916916917,0.034811215082470405
0.1314070351758794,2.6143143143143144,0.033630159845271373
0.135929648241206,2.6115115115115115,0.03252765718792129
0.14045226130653266,2.608908908908909,0.03149611897155951
0.1449748743718593,2.6063063063063066,0.03052890393580349
0.1494974874371859,2.6035035035035037,0.029620174454932594
0.15402010050251255,2.600900900900901,0.028764778570752728
0.1585427135678392,2.5982982982982983,0.027958152186967834
0.1630653266331658,2.595695695695696,0.027196237543502744
0.16758793969849245,2.5930930930930933,0.02647541489954919
0.1721105527638191,2.5904904904904904,0.025792444982826977
0.1766331658291457,2.587887887887888,0.02514442028131071
0.18115577889447235,2.5854854854854854,0.024528723626461017
0.185678391959799,2.5828828828828825,0.023942992840154234
0.19020100502512563,2.5802802802802804,0.0233850904210037
0.19472361809045224,2.577877877877878,0.02285307743755288
0.19924623115577889,2.5752752752752754,0.022345191008674166
0.20376884422110553,2.572872872872873,0.02185982475821091
0.20829145728643214,2.57027027027027,0.02139551182793491
0.21281407035175878,2.567867867867868,0.02095091004242484
0.2173366834170854,2.5654654654654654,0.020524788956998007
0.22185929648241204,2.5630630630630633,0.02011601844943917
0.22638190954773868,2.560660660660661,0.019723558706953147
0.23090452261306532,2.558058058058058,0.01934645138124163
0.23542713567839194,2.5556556556556553,0.018983811765450262
0.23994974874371858,2.553453453453453,0.018634821852424783
0.24447236180904522,2.5510510510510507,0.018298724164403493
0.24899497487437183,2.5486486486486486,0.0179748162586991
0.2535175879396985,2.5462462462462465,0.017662445816725603
0.2580402010050251,2.543843843843844,0.017361006251900787
0.26256281407035176,2.541641641641642,0.01706993276570587
0.2670854271356784,2.5392392392392393,0.01678869882098013
0.271608040201005,2.5370370370370368,0.01651681294987622
0.2761306532663316,2.5346346346346347,0.016253815875374576
0.28065326633165827,2.532432432432432,0.01599927793394254
0.2851758793969849,2.53003003003003,0.015752796711517962
0.28969849246231155,2.5278278278278274,0.01551399492196972
0.2942211055276382,2.5256256256256258,0.01528251848285138
0.2987437185929648,2.5234234234234236,0.015058034748262061
0.3032663316582914,2.521221221221221,0.014840230915169868
0.30778894472361806,2.5188188188188185,0.014628812564546708
0.3123115577889447,2.5166166166166164,0.01442350233399794
0.31683417085427135,2.5144144144144143,0.014224038696503134
0.321356783919598,2.512412412412412,0.014030174845818436
0.3258793969849246,2.5102102102102104,0.01384167767682509
0.3304020100502512,2.5080080080080083,0.013658326848824013
0.33492462311557786,2.5058058058058057,0.013479913921724217
0.3394472361809045,2.5036036036036036,0.01330624156390857
0.34396984924623114,2.501601601601602,0.013137122816180631
