Geometric_AR,BOR_LF_0.05,BOR_LF_0.20,BOR_LF_0.35,BOR_LF_0.50,BOR_LF_0.65,BOR_LF_0.80,BOR_LF_0.95,Thermal_AR_LF_0.05,Thermal_AR_LF_0.20,Thermal_AR_LF_0.35,Thermal_AR_LF_0.50,Thermal_AR_LF_0.65,Thermal_AR_LF_0.80,Thermal_AR_LF_0.95
0.6900900900900901,0.05355195281565639,0.013570290439010035,0.00785852945933374,0.005573622176568871,0.004342835178383075,0.0035726572819284597,0.003044125026452016,0.7143294489170845,0.7176721303241478,0.720937489880631,0.7241281797885251,0.727246732324107,0.7302955665405839,0.7332769945261746
0.6918918918918919,0.05355793900720385,0.013571965497915062,0.00785958841738188,0.0055744342370366295,0.004343513343463834,0.003573249971752457,0.003044656529680667,0.7148614291261839,0.7182003413915995,0.7214619628057859,0.7246489464140335,0.7277638252124897,0.7308090188624181,0.7337868399588154
0.6936936936936937,0.05356398397236717,0.013573654976090532,0.007860655457746613,0.00557525184415919,0.004344195688880559,0.003573845988084523,0.0030451907782044207,0.715391432284565,0.718726580261531,0.7219844686115486,0.7251677512067727,0.7282789617477977,0.7313205204894693,0.7342947405199751
0.6954954954954955,0.053570087157316815,0.013575358736233611,0.00786173050263006,0.005576074943943521,0.00434488217346074,0.0035744452977677366,0.003045727744340865,0.7159194693920302,0.7192508579578275,0.7225050183431914,0.7256846052308307,0.7287921530104848,0.7318300825162203,0.7348007073159378
0.6972972972972973,0.05357624801411154,0.013577076642505181,0.007862813475066899,0.005576903482975459,0.004345572756476401,0.0035750478680020015,0.0030462674007067925,0.7164455513669373,0.7197731854223716,0.7230236229634533,0.7261995194672595,0.7293034099974897,0.732337715953185,0.7353047513685889
0.6990990990990991,0.05358246600062255,0.013578808560511746,0.007863904298913038,0.005577737408413497,0.0043462673976362165,0.003575653666342271,0.0030468097202153155,0.7169696890469516,0.7202935735158047,0.7235402933533103,0.7267125048148513,0.7298127436230213,0.7328434317277008,0.735806883616214
0.700900900900901,0.05358874058045893,0.013580554357287111,0.007865002898835294,0.005578576667979451,0.004346966057080404,0.003576262660691887,0.0030473546760716452,0.7174918931897901,0.7208120330182795,0.7240550403127358,0.7272235720909083,0.730320164719335,0.7333472406847132,0.7363071149142918
0.7027027027027027,0.05359507122289653,0.013582313901273735,0.007866109200300508,0.0055794212099541385,0.0043476686953769494,0.003576874819297915,0.003047902241768763,0.7180121744739576,0.7213285746302038,0.7245678745614531,0.7277327320320022,0.7308256840375006,0.7338491535875504,0.7368054560362746
0.7045045045045045,0.0536014574028032,0.013584087062304073,0.007867223129567447,0.005580270983166602,0.004348375273512395,0.0035774901107485935,0.0030484523910870864,0.7185305434994743,0.7218432089729778,0.7250788067396796,0.7282399952947267,0.7313293122481619,0.7343491811186897,0.7373019176743625
0.7063063063063063,0.05360789860057047,0.013585873711584484,0.007868344613673584,0.005581125936991116,0.004349085752891169,0.0035781085039666705,0.0030490050980839234,0.7190470107885948,0.72235594658972,0.7255878474088617,0.7287453724564397,0.731831059942286,0.7348473338805154,0.7377965104402674
0.7081081081081081,0.053614394302042734,0.013587673721676796,0.007869473580427333,0.005581986021337082,0.004349800095325818,0.003578729968207628,0.0030495603370965796,0.7195615867865212,0.7228667979459888,0.7260950070524037,0.7292488740159995,0.7323309376319076,0.7353436223960674,0.7382892448659695
0.7099099099099099,0.053620943998448745,0.01358948696648199,0.007870609958399721,0.005582851186643367,0.004350518263036118,0.0035793544730533533,0.003050118082738029,0.720074281862106,0.7233757734304933,0.7266002960763859,0.7297505103944906,0.7328289557508607,0.7358380571097833,0.7387801314044641
0.7117117117117117,0.05362754718633378,0.013591313321222431,0.007871753676910065,0.005583721383872753,0.004351240218639418,0.003579981988408698,0.003050678309888588,0.7205851063085491,0.7238828833557979,0.7271037248102771,0.7302502919359433,0.7333251246555058,0.7363306483882291,0.7392691804305007
0.7135135135135136,0.05363420336749314,0.013593152662425445,0.007872904666020752,0.0055845965645026086,0.004351965925149859,0.0035806124844977028,0.0030512409936988005,0.7210940703440858,0.7243881379590181,0.727605303507638,0.7307482289080443,0.733819454625448,0.7368214065208258,0.7397564022413146
0.7153153153153153,0.053640912048905975,0.013595004867908211,0.007874062856526587,0.0055854766805208955,0.004352695345970048,0.003581245931859711,0.003051806109580335,0.7216011841126685,0.7248915474025097,0.7281050423468166,0.7312443315028392,0.7343119558642447,0.7373103417205631,0.7402418070573477
0.7171171171171171,0.05364767274267157,0.01359686981676056,0.007875228179944793,0.005586361684419838,0.004353428444889396,0.0035818823013445966,0.0030523736332059848,0.7221064576846404,0.7253931217745502,0.7286029514316382,0.7317386098374287,0.73480263850011,0.7377974641247097,0.740725405022965
0.7189189189189189,0.05365448496594494,0.013598747389327648,0.007876400568508024,0.00558725152918893,0.004354165186075232,0.003582521564109986,0.0030529435405062255,0.722609901057402,0.7258928710900114,0.7290990407920844,0.7322310739546554,0.7352915125866073,0.7382827837955133,0.7412072062071602
0.7207207207207207,0.05366134824087376,0.013600637467197307,0.007877579955154146,0.005588146168306052,0.004354905534072473,0.0035831636916154874,0.0030535158076677726,0.7231115241560696,0.7263908052910274,0.7295933203849672,0.7327217338237838,0.7357785881033357,0.7387663107208924,0.7416872206042534
0.7225225225225226,0.053668262094537345,0.013602539933183722,0.007878766273516358,0.0055890455557361385,0.004355649453795296,0.0035838086556214677,0.0030540904111209244,0.7236113368341286,0.7268869342476522,0.7300858000945948,0.7332105993411737,0.7362638749566104,0.7392480548151226,0.7421654581345841
0.7243243243243244,0.053675226058883974,0.013604454671310884,0.007879959457916863,0.0055899496459218545,0.004356396910525029,0.0035844564281836133,0.0030546673275518854,0.7241093488740777,0.7273812677585131,0.7305764897334311,0.733697680330945,0.7367473829801322,0.7397280259195136,0.7426419286451933
0.7261261261261261,0.05368223967067309,0.013606381566797943,0.007881159443356212,0.0055908583937799294,0.004357147869902933,0.0035851069816504877,0.0030552465338865575,0.724605569988067,0.7278738155514541,0.7310653990427459,0.7341829865456342,0.7372291219356526,0.7402062338030782,0.7431166419104983
0.7279279279279279,0.05368930247141457,0.013608320506046101,0.007882366165507304,0.005591771754691721,0.004357902297929539,0.0035857602886570916,0.0030558280072943145,0.7251000098185297,0.7283645872841757,0.7315525376932605,0.7346665276668478,0.737709101513631,0.7406826881631966,0.743589607632963
0.7297297297297297,0.053696414007310844,0.01361027137662274,0.007883579560703957,0.00559268968450255,0.004358660160956318,0.0035864163221248635,0.0030564117251810075,0.7255926779388058,0.7288535925448643,0.7320379152857843,0.7351483133059042,0.7381873313338833,0.7411573986262708,0.7440608354437568
0.7315315315315315,0.05370357382919844,0.013612234067246987,0.007884799565936684,0.00559361213951215,0.004359421425684018,0.003587075055255684,0.0030569976651909636,0.7260835838537605,0.7293408408528174,0.7325215413518467,0.7356283530044706,0.7386638209462254,0.7416303747483728,0.7445303349034098
0.7333333333333334,0.05371078149249342,0.01361420846777639,0.007886026118840928,0.005594539076468341,0.004360186059157334,0.003587736461530988,0.0030575858051993254,0.7265727370003952,0.7298263416590611,0.7330034253543192,0.7361066562351931,0.7391385798311082,0.7421016260158859,0.7449981155024584
0.7351351351351352,0.05371803655713325,0.013616194469191933,0.007887259157691617,0.0055954704525658094,0.004360954028760133,0.0035884005147047704,0.003058176123308942,0.7270601467484513,0.7303101043469608,0.7334835766880338,0.7365832324023195,0.739611617400246,0.7425711618461388,0.7454641866620846
0.736936936936937,0.05372533858752304,0.013618191963585935,0.007888498621393847,0.005596406225438888,0.004361725302213237,0.003589067188802586,0.0030587685978550327,0.7275458224010095,0.7307921382328252,0.7339620046803924,0.7370580908423153,0.7400829429972386,0.7430389915880325,0.7459285577347482
0.7387387387387387,0.05373268715248081,0.013620200844147057,0.007889744449475877,0.005597346353152122,0.00436249984756687,0.0035897364581189972,0.0030593632073943056,0.728029773195081,0.7312724525665055,0.7344387185919722,0.7375312408244743,0.7405525658981875,0.7435051245226612,0.7463912380048132
0.7405405405405405,0.05374008182518408,0.013622221005147539,0.007890996582081589,0.0055982907942006,0.0043632776332015455,0.003590408297211245,0.0030599599307008507,0.7285120083021924,0.7317510565319852,0.7349137276171205,0.7380026915515193,0.7410204953123014,0.743969569863925,0.7468522366891654
0.7423423423423423,0.053747522183118845,0.013624252341929655,0.007892254959964151,0.005599239507503517,0.004364058627820189,0.003591082680899249,0.0030605587467745776,0.7289925368289664,0.732227959247967,0.7353870408845485,0.7384724521602015,0.7414867403825014,0.7444323367591383,0.7473115629378251
0.7441441441441441,0.053755007808023,0.013626294750894385,0.007893519524476145,0.005600192452396624,0.004364842800443469,0.003591759584260057,0.0030611596348270043,0.7294713678176934,0.7327031697684504,0.7358586674579143,0.7389405317218887,0.7419513101860141,0.7448934342896286,0.7477692258345515
