AR,Q_L,Q_b,Q_VL,Q_Vw,Q_tot,BOR
0.05,1734.0480446499694,11521.21050605549,11.03861683498169,194.77682046611343,13461.073988006554,0.08120449885675618
0.0736842105263158,1977.576353605793,8896.690684530586,10.419509109182814,217.80778611511965,11102.49433336068,0.06697612373126419
0.09736842105263158,2172.676637482812,7388.098830497321,9.643713848738958,236.69267000845082,9807.111851837322,0.05916158475407606
0.12105263157894737,2337.963717099325,6389.918092185256,8.916641692395443,252.93222850696415,8989.730679483942,0.05423066512425523
0.14473684210526316,2482.718878145873,5672.293827367974,8.212685515885564,267.3087149609219,8430.534105990655,0.05085726712568055
0.16842105263157897,2612.3192415451845,5127.203201397265,7.577088474885235,280.28792279070154,8027.387454208036,0.048425257861731685
0.19210526315789472,2730.1918109965172,4696.618368747599,7.009210088774486,292.1727933655247,7725.992183198415,0.0466070719736944
0.21578947368421053,2838.6706256646503,4346.349147754921,6.503889822033865,303.17277362805936,7494.6964368696645,0.045211768321861134
0.23947368421052634,2939.425285770192,4054.8324884243593,6.05474385453091,313.4394978446794,7313.752015893762,0.04412021427722642
0.2631578947368421,3033.696134771458,3807.739060363078,5.654957667980468,323.0866928211313,7170.176845623649,0.043254090922570564
0.2868421052631579,3122.432741352531,3595.143090497915,5.298240314104543,332.2021540032282,7055.07622616778,0.042559741641197135
0.3105263157894737,3206.3800995877054,3409.932960865269,4.978829737194171,340.8552224134996,6962.147112603668,0.0419991436332671
0.33421052631578946,3286.1347210839735,3246.8684896903155,4.691760761682061,349.10176889670583,6886.796740432677,0.041544590032597625
0.35789473684210527,3362.1825064030977,3101.996047839237,4.432719815082051,356.98752799238446,6825.598802049802,0.041175411862725365
0.3815789473684211,3434.925120270963,2972.27173061158,4.198046537317012,364.5504997576817,6775.945397177542,0.04087587653705353
0.4052631578947368,3504.6988481454005,2855.310649822132,3.9846268276805743,371.82261568944995,6735.816740484663,0.04063379960636178
0.42894736842105263,3571.788388633456,2749.215451571479,3.7898108957287446,378.8310289678113,6703.624680068476,0.04043960049802638
0.45263157894736844,3636.4371438832327,2652.4561592959194,3.611353225806496,385.59901733660746,6678.103673741566,0.040285644589514634
0.4763157894736842,3698.8550355630427,2563.7841748289156,3.4467466769459505,392.14680540158406,6658.2327624704885,0.04016577195562365
0.5,3759.224510601506,2482.169558540574,3.295612320845521,398.4918097171757,6643.181491180101,0.04007497506646048
0.55,3880.6393016030515,2329.358434975039,3.012464558235721,411.28825269091743,6624.298453827243,0.03996106310453736
0.6000000000000001,3994.859555731534,2198.082292956133,2.769443258519415,423.3685181361791,6619.079810082366,0.039929580952031696
0.65,4102.861751123621,2083.863223647776,2.5594260760434184,434.8275190744673,6624.111919921907,0.039959937391942736
0.7000000000000001,4205.426263581599,1983.4111696502878,2.375764822823602,445.74160888059896,6636.9548069353095,0.04003741176007325
0.75,4303.187725552572,1894.2498973958075,2.2143790543229964,456.1729225599558,6655.824924562658,0.04015124597680423
0.8,4396.670026430415,1814.4769546061593,2.0711903516393946,466.1730875736122,6679.391258961826,0.04029340962491634
0.8500000000000001,4486.311244521678,1742.6044986069844,1.9437053449579749,475.78525657999796,6706.644705053619,0.04045781618986388
0.9,4572.481868958458,1677.4507380341142,1.8292797763132425,485.0461564762106,6736.808043245096,0.0406397763174593
0.95,4655.498345937607,1618.0640584016344,1.7263156332288296,493.98710012315286,6769.275820095624,0.04083563825103812
1.0,4735.633365285016,1563.6688381067675,1.6330210050407157,502.635255736709,6803.570480133534,0.04104252056279253
1.05,4813.123763270046,1513.6260098253642,1.5482396736570927,511.01419209480986,6839.312204863877,0.0412581323327447
1.1,4888.176701921172,1467.4038624876152,1.4709710988197249,519.1445538423876,6876.1960893499945,0.041480635112289464
1.15,4960.974557578712,1424.5560924387025,1.4001631354408246,527.044625933453,6913.975439086308,0.04170853880227532
1.2,5031.67881387255,1384.705075148311,1.3351294578366337,534.7305662870587,6952.449584765756,0.041940633900928725
1.25,5100.433223022538,1347.5289554156275,1.2752189954196251,542.2167859560528,6991.454183389638,0.04217592895942035
1.2999999999999998,5167.366374878267,1312.751570287811,1.219922693967846,549.5161947707792,7030.854062630825,0.042413608627610566
1.35,5232.593813993372,1280.1345006728322,1.168652170175087,556.6404597105126,7070.537426546893,0.04265299831072933
1.4,5296.219789932384,1249.4707416195045,1.121046122226625,563.6000560996989,7110.411633773813,0.0428935392599894
1.45,5358.338723175378,1220.579616897339,1.076739949894696,570.4045222118917,7150.399602234504,0.04313476648634018
1.5,5419.036435499844,1193.302659745091,1.0354163346552911,577.0625163257076,7190.437027905297,0.04337629206624283
1.6,5536.474580998168,1143.0488548287224,0.9606616411828416,589.9700972875643,7270.454194755637,0.043858995280659695
1.7000000000000002,5649.084715563749,1097.7720447182203,0.8948531482272912,602.3785932413513,7350.130206671548,0.04433964043424591
1.8,5757.332411462452,1056.7277475054354,0.8365587398853312,614.3352567437393,7429.2319744515125,0.04481682147907525
1.9000000000000001,5861.615353153468,1019.3164836292738,0.7846086960534866,625.8805415509595,7507.596987029755,0.04528955805736719
2.0,5962.27624367759,985.0496420976872,0.7380595753991469,637.0493724319175,7585.113317782594,0.045757174963250526
2.1,6059.6127418411625,953.5246357236806,0.6961425684674212,647.872135784562,7661.705655917873,0.0462192178891474
2.2,6153.885220610161,924.4065075225943,0.6582383424508669,658.3754414373325,7737.325407912539,0.046675393701152514
2.3,6245.322901139015,897.4141038097542,0.6237945206300085,668.5827896675496,7811.9435891369485,0.04712552755031425
2.4,6334.1287570473805,872.3095360378095,0.5923880780657428,678.5149820541375,7885.545663217393,0.04756953173790768
2.5,6420.483476856292,848.8900481354996,0.5636499215188338,688.1905743116768,7958.127749224987,0.04800738285826796
2.6,6504.548694980214,826.9816683440812,0.5372600927002829,697.6261977212871,8029.693821138283,0.04843910487388858
2.7,6586.469649197906,806.434202047182,0.5129674215512723,706.8367824762346,8100.253601142874,0.04886475644230577
2.8,6666.377383688392,787.117244297086,0.4905346336538364,715.8358476256492,8169.82101024478,0.0492844215406966
2.9,6744.390588645205,768.9169762007889,0.46976423289697494,724.6356412222856,8238.412970301175,0.0496982022545589
3.0,6820.617146802983,751.7335699541899,0.4504853225796402,733.2473082811293,8306.048510360883,0.05010621337530904
3.0999999999999996,6895.15544170121,735.479070891593,0.43254929690581856,741.6810228508646,8372.748084740573,0.0505085782955154
3.2,6968.095470832178,720.0756566284682,0.4158265073301688,749.9461022509454,8438.533056218921,0.050905425874451606
3.3,7039.519797912412,705.4541967133982,0.4002033214220387,758.0511003331787,8503.425298280412,0.05129688807377222
3.4,7109.504371658678,691.553053563311,0.38557985776002857,766.0038984119738,8567.446903491722,0.05168309814206943
3.5,7178.119233209661,678.3170784943773,0.3718669275757462,773.8117607828993,8630.619939414513,0.05206418923402826
