Geometric_AR,BOR_LF_0.05,BOR_LF_0.09,BOR_LF_0.12,BOR_LF_0.16,BOR_LF_0.20,BOR_LF_0.24,BOR_LF_0.28,BOR_LF_0.31,BOR_LF_0.35,BOR_LF_0.39,BOR_LF_0.42,BOR_LF_0.46,BOR_LF_0.50,BOR_LF_0.54,BOR_LF_0.57,BOR_LF_0.61,BOR_LF_0.65,BOR_LF_0.69,BOR_LF_0.72,BOR_LF_0.76,BOR_LF_0.80,BOR_LF_0.84,BOR_LF_0.88,BOR_LF_0.91,BOR_LF_0.95,Thermal_AR_LF_0.05,Thermal_AR_LF_0.09,Thermal_AR_LF_0.12,Thermal_AR_LF_0.16,Thermal_AR_LF_0.20,Thermal_AR_LF_0.24,Thermal_AR_LF_0.28,Thermal_AR_LF_0.31,Thermal_AR_LF_0.35,Thermal_AR_LF_0.39,Thermal_AR_LF_0.42,Thermal_AR_LF_0.46,Thermal_AR_LF_0.50,Thermal_AR_LF_0.54,Thermal_AR_LF_0.57,Thermal_AR_LF_0.61,Thermal_AR_LF_0.65,Thermal_AR_LF_0.69,Thermal_AR_LF_0.72,Thermal_AR_LF_0.76,Thermal_AR_LF_0.80,Thermal_AR_LF_0.84,Thermal_AR_LF_0.88,Thermal_AR_LF_0.91,Thermal_AR_LF_0.95
0.2,0.18577924164548154,0.10622311835026887,0.07440065899730008,0.0572654780428099,0.046555978580171464,0.039228413952369756,0.033899262620525894,0.02984909314808637,0.026666801704184007,0.024100421337396316,0.021986914566131777,0.020216120913948643,0.01871092804472041,0.017415743346859358,0.016289476633853717,0.015301100626989417,0.014426748193695937,0.013647759580444063,0.012949335676736506,0.012319588676578341,0.011748859741414153,0.011229219977498595,0.010754099733357947,0.010318009303350806,0.009916325780308988,0.13729325796568176,0.137783768223409,0.138273721018025,0.1387631172993222,0.13925195801493667,0.13974024411035413,0.1402279765289161,0.140715156211826,0.14120178409815515,0.14168786112484877,0.14217338822673212,0.14265836633651638,0.14314279638480468,0.14362667930009806,0.14411001600880136,0.14459280743522912,0.14507505450161154,0.14555675812810026,0.14603791923277434,0.14651853873164597,0.14699861753866636,0.1474781565657315,0.1479571567226879,0.1484356189173384,0.148913544055448
0.23838383838383842,0.1695906274118133,0.09697653786524008,0.06793089651296946,0.05229092943342373,0.04251594251728208,0.035827784693569065,0.030963659461821003,0.02726691216550492,0.024362311202042575,0.022019875654251564,0.02009079418384263,0.01847451850904691,0.01710066480060024,0.01591849122105815,0.014890492937397859,0.013988349980337933,0.013190277765491976,0.012479244715965843,0.011841743036285157,0.011266922208685193,0.010745966193508094,0.010271637948906509,0.009837941074029244,0.009439864882676341,0.009073189854178043,0.15944646886156041,0.16000144732733035,0.16055569342362846,0.1611092085991903,0.16166199429893297,0.16221405196396746,0.16276538303161134,0.16331598893540117,0.16386587110510498,0.16441503096673452,0.16496346994255778,0.165511189451111,0.16605819090721122,0.16660447572196826,0.1671500453027968,0.16769490105342866,0.1682390443739247,0.16878247666068685,0.1693251993064701,0.16986721370039437,0.1704085212279562,0.1709491232710408,0.17148902120793388,0.17202821641333285,0.17256671025835912
0.2767676767676768,0.15744336996344765,0.0900389009223006,0.06307711032599106,0.04855921941374208,0.039485532922071576,0.03327721511704729,0.02876206726476105,0.025330545359182555,0.02263433793782843,0.020459963290638372,0.018669285840167138,0.017168970518617765,0.015893682667377007,0.014796320513092542,0.01384206969353352,0.013004641818368912,0.012263815058491057,0.011603779630494415,0.01101199675064679,0.010478394290647897,0.009994788655062203,0.009554461975263662,0.0091518480249011,0.008782295580858523,0.008441887830314743,0.18049142662065945,0.18110387301657122,0.18171540469238967,0.18232602369585765,0.18293573206861027,0.1835445318461978,0.1841524250581081,0.18475941372778928,0.18536549987267234,0.18597068550419316,0.18657497262781503,0.18717836324305068,0.18778085934348435,0.18838246291679378,0.18898317594477207,0.18958300040334938,0.19018193826261467,0.1907799914868372,0.19137716203448796,0.19197345185826134,0.19256886290509595,0.19316339711619626,0.19375705642705335,0.19434984276746614,0.19494175806156216
0.3151515151515152,0.1479779724119341,0.08463344458745459,0.059295631792962045,0.045652192001803815,0.03712503925910271,0.03129066765524291,0.027047482930739886,0.02382265532801897,0.02128885279083681,0.01924545173018055,0.0175626362895811,0.016152692627245724,0.014954220798227169,0.013922955603322906,0.013026179245362313,0.012239186445808459,0.01154297315439301,0.010922681672421497,0.010366528321399837,0.009865047536521399,0.00941054855856338,0.008996718089034683,0.00861832511971139,0.00827099854393576,0.007951057438874143,0.2005091749128501,0.2011728717431738,0.2018354675524558,0.20249696507818712,0.20315736704879098,0.20381667618366053,0.20447489519319662,0.20513202677884415,0.20578807363312965,0.2064430384396978,0.20709692387334797,0.20774973260007093,0.20840146727708464,0.20905213055287067,0.20970172506720997,0.21035025345121847,0.21099771832738268,0.21164412230959506,0.2122894680031892,0.2129337580049748,0.2135769949032724,0.21421918127794826,0.2148603197004486,0.21550041273383425,0.21613946293281436
0.3535353535353536,0.1403904362698214,0.08030080312448029,0.05626494885341593,0.04332256448538763,0.035233572454473006,0.029698996372961473,0.025673846391174315,0.02261472706281009,0.020211125868735413,0.01827272780721767,0.016676387056443254,0.01533889631169938,0.014202009999439769,0.013223736867252978,0.01237303979355664,0.011626482557516082,0.010966037303228315,0.010377609540980881,0.00985002089983733,0.009374292049710853,0.00894312730099145,0.008550537669686387,0.00819156086865136,0.007862050342029248,0.007558514265276317,0.21957306143909155,0.2202824742740971,0.2209905985592367,0.22169743780203252,0.22240299549728812,0.22310727512714587,0.22381028016114435,0.22451201405627508,0.22521248025703947,0.22591168219550506,0.2266096232913615,0.22730630695197646,0.2280017365724509,0.2286959155356744,0.22938884721237993,0.23008053496119826,0.23077098212871258,0.23146019204951213,0.23214816804624602,0.2328349134296766,0.23352043149873272,0.23420472554056232,0.23488779883058497,0.23556965463254448,0.23625029619856042
0.39191919191919194,0.13417276267841327,0.07675073531997123,0.05378192368437995,0.041414101179855,0.0336842109343769,0.02839533692581475,0.024548880485265823,0.021625569655157273,0.019328676777349063,0.01747633555469985,0.01595086679783675,0.014672756633837158,0.013586344649716198,0.012651503125507668,0.01183857222242124,0.011125155661666497,0.010494025530652928,0.009931712750665955,0.00942753497033455,0.008972911306004416,0.008560869810199101,0.008185687261523578,0.007842621579898568,0.007527710221616468,0.007237616322903095,0.23774962513835785,0.2384998173329927,0.23924853432995874,0.2399957804762833,0.2407415601019308,0.2414858775198868,0.24222873702624095,0.2429701429002696,0.24371009940451813,0.2444486107848825,0.2451856812706904,0.2459213150747823,0.24665551639359132,0.2473882894072234,0.2481196382795363,0.24884956715821863,0.24957808017486827,0.25030518144507025,0.25103087506847443,0.25175516512887225,0.25247805569427356,0.25319955081698275,0.25391965453367443,0.25463837086546875,0.25535570381800615
0.43030303030303035,0.12898717450008834,0.07379025808575723,0.051711490986629416,0.03982292346958438,0.03239256794775147,0.027308639277173308,0.023611234743763587,0.020801204382232763,0.018593318876269915,0.016812759287611723,0.015346406372082066,0.014117827096894686,0.013073517386917421,0.012174903863251485,0.011393475392401431,0.010707703008573377,0.010101025938254793,0.009560496681684683,0.009075846557234701,0.008638826978155434,0.008242735993073458,0.00788207202376734,0.007552276641585642,0.0072495407688206726,0.006970656779765161,0.25509936524004684,0.2558859247494223,0.25667082491459403,0.25745407098091583,0.2582356681716566,0.2590156216881163,0.25979393670974193,0.26057061839424145,0.2613456718776981,0.2621191022746837,0.2628909146783709,0.26366111416064497,0.26442970577221525,0.26519669454272526,0.2659620854808622,0.2667258835744667,0.2674880937906403,0.26824872107585385,0.26900777035605405,0.26976524653676986,0.2705211545032185,0.27127549912041005,0.2720282852332521,0.27277951766665326,0.27352920122562646
0.4686868686868687,0.12459976997635791,0.07128573807426153,0.049960124859243615,0.038477101868776176,0.03130021188149157,0.026389707322977962,0.022818429914054805,0.02010425689095019,0.017971688850653145,0.016251870386931655,0.014835540962604421,0.013648874625719287,0.012640192023231744,0.011772235023675748,0.011017464437698576,0.010355085106523942,0.009769100681976894,0.009247004934618053,0.00877887915874842,0.008356755900876811,0.007974161635671662,0.007625782303849915,0.007307214854209709,0.007014780049206637,0.006745379606057478,0.2716774093730677,0.2724963857428092,0.27331352235378625,0.2741288253983292,0.2749423010410099,0.27575395541879655,0.2765637946412087,0.2773718247904699,0.2781780519216604,0.27898248206286813,0.2797851212153393,0.28058597535362734,0.28138505042574086,0.2821823523532917,0.2829778870316406,0.2837716603300427,0.2845636780917916,0.2853539461343633,0.28614247024955825,0.28692925620364274,0.28771430973748985,0.2884976365667186,0.2892792423818333,0.2900591328483606,0.290837313606987
0.5070707070707071,0.12084312524558816,0.06914152399066231,0.048460883073720096,0.03732515292809557,0.030365321088186015,0.025603330200550944,0.022140063062693782,0.01950797835542395,0.01743990901897985,0.015772106632253147,0.01439861517753993,0.013247841384987913,0.012269668576421422,0.011427964946289837,0.010696023581391545,0.010053677633119706,0.009485414007102788,0.00897910427567239,0.008525129370630546,0.00811576253604862,0.007744725818982001,0.007406865710076982,0.0070979121901930675,0.006814297190118168,0.006553016046644045,0.28753409548484865,0.2883819454309172,0.2892277798556908,0.2900716059376272,0.2909134308211354,0.29175326161677784,0.29259110540147004,0.2934269692186796,0.29426086007862373,0.2950927849584649,0.29592275080250585,0.29675076452238247,0.29757683299725546,0.29840096307400166,0.2992231615674023,0.3000434352603315,0.30086179090394244,0.30167823521785264,0.302492774890328,0.30330541657846516,0.30411616690837323,0.3049250324753537,0.30573201984407916,0.30653713554877104,0.30734038609337605
0.5454545454545455,0.11759405515855836,0.06728723995674213,0.04716451347952533,0.036329198838577215,0.02955712675889144,0.02492360320155984,0.021553767067365337,0.018992690281596447,0.01698041343727219,0.015357605784746209,0.014021169833084102,0.012901443695034098,0.011949662496578695,0.011130668746041072,0.010418475430613805,0.009793459126267612,0.009240524673918449,0.008747870371435651,0.008306136277407505,0.007907803792048584,0.0075467640951996096,0.007218002523631695,0.006917364107484669,0.006641376919447328,0.006387117262327546,0.3027154800690704,0.3035890203344081,0.304460374640323,0.30532955118182475,0.30619655811301066,0.307061403547321,0.30792409555779177,0.30878464217730606,0.30964305139884335,0.31049933117572687,0.31135348942186936,0.3122055340120169,0.31305547278199075,0.3139033135289277,0.3147490640115184,0.3155927319502443,0.31643432502761215,0.3172738508883874,0.3181113171398258,0.3189467313519031,0.3197801010575428,0.3206114337528433,0.32144073689730185,0.3222680179140382,0.323093284190016
