AR,Q_L,Q_b,Q_VL,Q_Vw,Q_tot,BOR
0.65,4068.129057417647,11386.885805899403,1.0660065073875924,466.1877823223006,15922.268652146739,0.09605103855775954
0.7000000000000001,4171.540999877814,10837.98410503097,1.018211460792786,476.3422421328977,15486.885558502474,0.09342459131186957
0.75,4270.072808543614,10350.778796184808,0.9746916658237168,486.0829488176361,15107.909245211882,0.09113841792870114
0.8,4364.259860477302,9914.874280169506,0.9347644206567094,495.451174743277,14775.520079810743,0.08913328123419088
0.8500000000000001,4454.549426951547,9522.140515417168,0.8980426488726371,504.4819018899522,14482.069886907539,0.0873630438815561
0.9,4541.319449392037,9166.119821232884,0.8640577691095692,513.2051319710819,14221.508460365112,0.08579120781101643
0.95,4624.892498327442,8841.61227597142,0.8325573912877764,521.6467431273277,13988.984074817476,0.08438850518262689
1.0,4705.5463457102305,8544.379638600838,0.8032053453280588,529.8293117839061,13780.558501440302,0.08313117848972114
1.05,4783.52209204001,8270.929843730382,0.7758030098829968,537.7726166218991,13593.000355402175,0.0819997344950174
1.1,4859.030507931357,8018.357454398093,0.7501758429764215,545.4940884863703,13423.632226658796,0.08097802178649638
1.15,4932.257042761441,7784.223726690984,0.7261062824552851,553.0092292335821,13270.216104968462,0.0800525394475915
1.2,5003.365824615411,7566.4652010905,0.7034705588655161,560.3318516995413,13130.866347964316,0.07921191241866077
1.25,5072.502891188477,7363.323159281493,0.6821402265879162,567.4743205614204,13003.982511257978,0.07844648601702309
1.2999999999999998,5139.798821191922,7173.288559800906,0.6620170292859593,574.4477813685592,12888.197179390672,0.0777480113590275
1.35,5205.370898361599,6995.058605543787,0.6429688012164733,581.2623199781303,12782.334792684733,0.07710939679419974
1.4,5269.324902813384,6827.502156177284,0.6249240956753939,587.9270555247826,12685.379038611125,0.07652451146621793
1.45,5331.756607218476,6669.631939801268,0.6078034848993447,594.4503192735368,12596.446669778183,0.07598802718360147
1.5,5392.753033573847,6520.582044059379,0.5915369146900338,600.8396946569862,12514.766309204902,0.07549529061953238
1.6,5510.750602143232,6245.97940632342,0.5613249394438544,613.2440768666728,12370.53541027277,0.07462521813705252
1.7000000000000002,5623.875390815343,5998.572637715453,0.5338373434607674,625.1894568724019,12248.171322746659,0.07388705709075682
1.8,5732.598888268374,5774.29365431497,0.5087260341097145,636.7178082802404,12144.119076897694,0.0732593621813941
1.9000000000000001,5837.323637923094,5569.866710752658,0.48569507394965,647.8652407984163,12055.541284548117,0.07272501686849935
2.0,5938.396377685396,5382.62188248317,0.4644967294794003,658.6630714477993,11980.145828345845,0.07227019395862307
2.1,6036.118150058033,5210.359306159812,0.44492182438895933,669.1386598016966,11916.06103784393,0.0718836026102121
2.2,6130.752190910507,5051.248671188815,0.4267926958209259,679.3160612770598,11861.7437160722,0.0715559335208275
2.3,6222.530162965713,4903.753665174545,0.4099563750460634,689.2165815914279,11815.910366106733,0.07127944392103958
2.4,6311.657137507539,4766.574390075482,0.39428116965680277,698.859150406082,11777.48495915876,0.0710476427175625
2.5,6398.315617114265,4638.602922778587,0.3796527148691805,708.2607003658334,11745.558892973555,0.07085504876742235
2.6,6482.668814568003,4518.88862673162,0.36597087240060183,717.4364461592361,11719.35985833126,0.07069700309974891
2.7,6564.863348694478,4406.610791186447,0.35314928180424193,726.4000900524991,11698.227379215228,0.07056952143326356
2.8,6645.031478247205,4301.056842385197,0.3411105816033261,735.1640593142552,11681.593490528261,0.07046917749845782
2.9,6723.292966744004,4201.604838003398,0.3297866269228111,743.739640534118,11668.967231908442,0.07039300957959498
3.0,6799.756649619157,4107.709287438475,0.3191170839114539,752.1371253423367,11659.92217948388,0.07033844527677005
3.0999999999999996,6874.521759534658,4018.8895786603266,0.3090482783075806,760.3659272537466,11654.086313727039,0.0703032403821561
