LF,Optimal_AR,Min_BOR
0.05,0.46916916916916923,0.019028123222031127
0.05452261306532664,0.46876876876876883,0.017456131789062936
0.05904522613065327,0.4685685685685686,0.016124952660376363
0.0635678391959799,0.4681681681681682,0.014983187122783695
0.06809045226130653,0.467967967967968,0.01399309217179809
0.07261306532663317,0.4677677677677678,0.013126328115754659
0.0771356783919598,0.4673673673673674,0.012361201421308617
0.08165829145728642,0.46716716716716716,0.011680824753311895
0.08618090452261307,0.4667667667667668,0.011071855550005989
0.0907035175879397,0.46656656656656653,0.010523612258592574
0.09522613065326634,0.46636636636636636,0.010027442766519274
0.09974874371859296,0.46596596596596596,0.009576263909889908
0.10427135678391959,0.4657657657657657,0.009164221495770997
0.10879396984924623,0.46556556556556555,0.008786434829864664
0.11331658291457286,0.46516516516516515,0.008438802231167875
0.11783919597989949,0.464964964964965,0.008117851885708838
0.12236180904522612,0.4645645645645645,0.007820625195866982
0.12688442211055276,0.46436436436436435,0.007544585282780103
0.1314070351758794,0.4641641641641642,0.0072875447006543245
0.135929648241206,0.46376376376376377,0.0070476069999354145
0.14045226130653266,0.46356356356356354,0.006823119980591193
0.1449748743718593,0.46336336336336337,0.006612637721382275
0.1494974874371859,0.46296296296296297,0.006414889164474173
0.15402010050251255,0.46276276276276274,0.006228752565783875
0.1585427135678392,0.46256256256256256,0.006053234243069568
0.1630653266331658,0.46216216216216216,0.0058874506637740815
0.16758793969849245,0.461961961961962,0.005730613705539489
0.1721105527638191,0.46176176176176176,0.005582018128029505
0.1766331658291457,0.46136136136136136,0.0054410308444783895
0.18115577889447235,0.4611611611611612,0.005307082022816537
0.185678391959799,0.46096096096096095,0.005179657387372893
0.19020100502512563,0.46056056056056055,0.005058291512096043
0.19472361809045224,0.4603603603603603,0.0049425622278994425
0.19924623115577889,0.46016016016016015,0.004832085744489504
0.20376884422110553,0.45975975975975975,0.004726512289938289
0.20829145728643214,0.45955955955955957,0.004625522460262173
0.21281407035175878,0.4593593593593594,0.004528824072657867
0.2173366834170854,0.45895895895895894,0.004436149219330513
0.22185929648241204,0.45875875875875877,0.004347251790422054
0.22638190954773868,0.45855855855855854,0.004261905444531104
0.23090452261306532,0.45835835835835836,0.004179901521915275
0.23542713567839194,0.45795795795795796,0.004101047358264168
0.23994974874371858,0.45775775775775773,0.004025164876754609
0.24447236180904522,0.45755755755755756,0.003952089166764883
0.24899497487437183,0.45715715715715716,0.003881667270377002
0.2535175879396985,0.456956956956957,0.0038137571447660243
0.2580402010050251,0.45675675675675675,0.003748226751114118
0.26256281407035176,0.4565565565565566,0.003684953117811148
0.2670854271356784,0.4561561561561562,0.003623821566570029
0.271608040201005,0.45595595595595595,0.003564725120753857
0.2761306532663316,0.4557557557557558,0.0035075637916892315
0.28065326633165827,0.4553553553553554,0.00345224402018219
0.2851758793969849,0.45515515515515514,0.003398678167759317
0.28969849246231155,0.45495495495495497,0.003346784121782183
0.2942211055276382,0.4547547547547548,0.003296484788027883
0.2987437185929648,0.4543543543543544,0.003247707723241777
0.3032663316582914,0.45415415415415417,0.0032003848211754134
0.30778894472361806,0.453953953953954,0.00315445199889931
0.3123115577889447,0.45375375375375376,0.003109848866957469
0.31683417085427135,0.45335335335335336,0.0030665184635407607
0.321356783919598,0.45315315315315313,0.003024407060957908
0.3258793969849246,0.45295295295295296,0.002983463919673605
0.3304020100502512,0.45275275275275273,0.002943641065636075
0.33492462311557786,0.4523523523523524,0.0029048930976877923
0.3394472361809045,0.45215215215215215,0.0028671770583661954
0.34396984924623114,0.451951951951952,0.0028304522557304757
0.3484924623115578,0.45175175175175175,0.0027946800981718976
0.35301507537688437,0.4513513513513514,0.0027598239598045303
0.357537688442211,0.4511511511511512,0.0027258490755385444
0.36206030150753765,0.450950950950951,0.002692722437389198
0.3665829145728643,0.4507507507507508,0.0026604126505274475
0.37110552763819094,0.45035035035035037,0.002628889848733303
