Geometric_AR,BOR_LF_0.05,BOR_LF_0.50,BOR_LF_0.95,Thermal_AR_LF_0.05,Thermal_AR_LF_0.50,Thermal_AR_LF_0.95
0.2,0.07030726455590275,0.007079241335856283,0.00375121045871795,0.1366598896855545,0.1424868996923372,0.1482357796253394
0.24848484848484853,0.06284666702442014,0.006336980959587816,0.0033624774639860098,0.16434788630461306,0.17112147690935964,0.17778614033050644
0.296969696969697,0.05759080507045116,0.005814754855103828,0.0030893202693342576,0.19031580680620414,0.1979061944724971,0.20535559161669656
0.3454545454545455,0.05368151598301569,0.005426859692930146,0.0028866918678979356,0.214719034935907,0.22301462580528622,0.231136782045435
0.393939393939394,0.05065944869297185,0.005127432521212061,0.002730492209487386,0.2376948027452605,0.24659930477158176,0.2552981813852282
0.44242424242424244,0.0482550258068317,0.0048895648660830515,0.0026065851149999005,0.25936476056771846,0.2687948142764999,0.27798775286006855
0.49090909090909096,0.046298950018819104,0.004696362333453397,0.002506097561584227,0.2798371244953816,0.2897203484593183,0.2993359780453316
0.5393939393939394,0.04467921491008145,0.004536650610903511,0.002423162299809415,0.2992084792732257,0.3094818492846887,0.31945836275670736
0.5878787878787879,0.04331858817880912,0.004402726690638096,0.0023537358297178847,0.31756529900733704,0.328173797351673,0.3384575244920511
0.6363636363636365,0.04216199228397304,0.00428909873935932,0.002294936135854005,0.3349852356934332,0.34588072027798394,0.3564249405207765
0.6848484848484849,0.04116903602593261,0.004191740431654019,0.0022446508574437826,0.3515382157838828,0.3626784691785275,0.3734424191701493
0.7333333333333334,0.040309391699735755,0.00410762945912444,0.002201294821703555,0.36728737728585514,0.37863530373156834,0.3895833440647559
0.781818181818182,0.039559823849124924,0.004034450958823081,0.0021636542485247564,0.38228987376907014,0.39381281846511756,0.4049137311332789
0.8303030303030304,0.03890221735432249,0.0039704007176814176,0.00213078338492599,0.3965975668027402,0.40826673670208713,0.4194931304256057
0.8787878787878789,0.038322232074841346,0.003914050926316041,0.0021019340036751545,0.4102576244618104,0.42204759369584877,0.4333753986730601
0.9272727272727274,0.0378083625945933,0.003864256369792977,0.002076506145363877,0.42331304042994766,0.4352013265796024,0.44660936369192894
0.9757575757575758,0.037351267025279675,0.003820087472251998,0.0020540129663936552,0.43580308571714993,0.4477697856235776,0.4592393978864129
1.0242424242424244,0.036943278796048765,0.0037807816027348876,0.002034055178108111,0.4477637029767903,0.4597911787754104,0.47130591503251096
1.0727272727272728,0.03657804554234204,0.0037457070633304577,0.002016302146105183,0.4592278517522357,0.4713004594217349,0.48284580205206473
1.1212121212121213,0.036250257953165194,0.003714336052621107,0.002000477702404191,0.47022581163040433,0.4823296656532045,0.4938927954881102
1.16969696969697,0.035955443379912036,0.003686224089644448,0.0019863493495456204,0.48078544916885857,0.4929082179631558,0.5044778107699519
1.2181818181818183,0.035689806787539705,0.0036609941601153163,0.0019737199436880865,0.4909324535471885,0.5030631812013153,0.5146292310323209
1.2666666666666668,0.03545010680056824,0.0036383243628551683,0.001962421214938866,0.5006905451352626,0.5128194956907156,0.5243731611677797
1.3151515151515152,0.03523355810028162,0.0036179381838911894,0.0019523086667710076,0.5100816605408603,0.5222001816607577,0.5337336518982795
1.3636363636363638,0.03503775383687743,0.0035995967664383213,0.0019432575227911197,0.5191261171736515,0.5312265205223634,0.5427328979135044
1.4121212121212123,0.03486060341410805,0.0035830927132425527,0.0019351594775313156,0.5278427599225461,0.5399182159886445,0.5513914135110073
1.4606060606060607,0.03470028219208452,0.0035682450771720386,0.0019279200706287635,0.5362490921739097,0.5482935376075202,0.5597281886628992
1.5090909090909093,0.03455519052140706,0.0035548952817505584,0.0019214565488127314,0.5443613930866941,0.5563694489059449,0.5677608280072836
1.5575757575757578,0.03442392014222873,0.003542903775723627,0.0019156961128807344,0.5521948227772487,0.564161722036564,0.5755056749047963
1.6060606060606062,0.034305226444518576,0.0035321472716282163,0.0019105744709497514,0.5597635168432786,0.5716850405567099,0.5829779223994214
1.6545454545454548,0.03419800542690657,0.0035225164525333084,0.0019060346371803502,0.5670806714664945,0.578953091748545,0.5901917126684041
1.7030303030303031,0.034101274449025824,0.0035139140566567122,0.0019020259286160542,0.5741586201715027,0.5859786497012359,0.5971602263306386
1.7515151515151517,0.03401415606606107,0.003506253268967389,0.0018985031229635536,0.5810089031799053,0.5927736502158523,0.6038957627998516
1.8000000000000003,0.03393586438338467,0.0034994563638195454,0.001895425747922889,0.587642330179748,0.5993492584567559,0.6104098127129287
1.8484848484848486,0.0338656934835548,0.0034934535538983995,0.001892757478661078,0.5940690372282569,0.6057159301558844,0.6167131233304423
1.8969696969696972,0.033803007566935,0.003488182009792114,0.0018904656246800193,0.600298538417733,0.6118834670754849,0.622815757692251
1.9454545454545458,0.0337472325157557,0.0034835850213068825,0.0018885206909551348,0.6063397728583526,0.6178610673479719,0.6287271482129316
1.9939393939393941,0.03369784864833781,0.0034796112771713866,0.0018868960010868833,0.6122011474657085,0.6236573712365548,0.6344561453173319
2.0424242424242425,0.03365438447041805,0.003476214244039233,0.0018855673724653577,0.617890575983703,0.6292805027953362,0.6400110616435845
2.0909090909090913,0.03361641126772974,0.003473351629168209,0.0018845128352547962,0.6234155146236265,0.6347381078512337,0.6453997122778155
2.1393939393939396,0.033583538409903295,0.00347098491389541,0.0018837123884500946,0.6287829946568513,0.640037388681086,0.6506294514300293
2.187878787878788,0.03355540925944696,0.0034690789472464436,0.0018831477874175124,0.6339996522606637,0.645185135714612,0.6557072059130692
2.2363636363636368,0.03353169759527981,0.0034676015908325585,0.0018828023582800667,0.6390717558835639,0.6501877565566159,0.6606395057450992
2.284848484848485,0.03351210447869072,0.0034665234076250327,0.0018826608352697448,0.6440052313672588,0.6550513025892083,0.6654325121598564
2.3333333333333335,0.03349635549745941,0.0034658173883930035,0.0018827092178002305,0.6488056850369953,0.6597814933862344,0.67009204327728
2.3818181818181823,0.0334841983367838,0.003465458710652954,0.0018829346445247807,0.6534784249493639,0.6643837391469699,0.6746235976593663
2.4303030303030306,0.03347540063257891,0.003465424525616034,0.001883325282074507,0.6580284804668485,0.6688631613340611,0.6790323759517515
2.478787878787879,0.03346974806900345,0.003465693769497713,0.0018838702265157935,0.6624606203108531,0.6732246116811954,0.6833233007900731
2.5272727272727273,0.03346704268956368,0.003466246995942886,0.001884559415867663,0.6667793692294152,0.6774726897187914,0.6875010351312939
2.575757575757576,0.033467101392685064,0.0034670662269256115,0.0018853835522573174,0.6709890234020558,0.6816117589507786,0.691569999153472
2.6242424242424245,0.03346975459062634,0.0034681348196820114,0.001886334032499278,0.6750936646920008,0.6856459618020562,0.6955343858527346
2.672727272727273,0.03347484500983604,0.0034694373478581435,0.0018874028860550488,0.6790971738451481,0.6895792334442514,0.6993981754531292
2.7212121212121216,0.03348222661571144,0.003470959494982491,0.0018885827194753957,0.6830032427254806,0.6934153145967702,0.7031651487334467
2.76969696969697,0.033491763648770816,0.0034726879588962626,0.00188986666655101,0.6868153856680034,0.6971577633906588,0.706838899364805
2.8181818181818183,0.033503329756597824,0.0034746103658252776,0.0018912483434992114,0.690536950022576,0.7008099663743605,0.7104228453436119
2.866666666666667,0.03351680721238748,0.0034767151929493458,0.001892721808604377,0.6941711259551222,0.7043751487329096,0.7139202395963526
2.9151515151515155,0.03353208620936419,0.0034789916985612365,0.0018942815258062443,0.6977209555665306,0.7078563837853779,0.7173341798253616
2.963636363636364,0.03354906422294179,0.0034814298589165033,0.0018959223317940347,0.7011893413840218,0.711256601819345,0.7206676176582016
3.0121212121212126,0.033567645432968835,0.0034840203110706124,0.0018976394062190057,0.7045790542747956,0.7145785983157689,0.7239233671574493
