a,tau_ru_0.25_LF_0.05,tau_ru_0.25_LF_0.95,tau_ru_0.33_LF_0.05,tau_ru_0.33_LF_0.95,tau_ru_0.40_LF_0.05,tau_ru_0.40_LF_0.95,tau_ru_0.48_LF_0.05,tau_ru_0.48_LF_0.95,tau_ru_0.56_LF_0.05,tau_ru_0.56_LF_0.95,tau_ru_0.63_LF_0.05,tau_ru_0.63_LF_0.95,tau_ru_0.71_LF_0.05,tau_ru_0.71_LF_0.95,tau_ru_0.79_LF_0.05,tau_ru_0.79_LF_0.95,tau_ru_0.86_LF_0.05,tau_ru_0.86_LF_0.95,tau_ru_0.94_LF_0.05,tau_ru_0.94_LF_0.95,tau_ru_1.02_LF_0.05,tau_ru_1.02_LF_0.95,tau_ru_1.09_LF_0.05,tau_ru_1.09_LF_0.95,tau_ru_1.17_LF_0.05,tau_ru_1.17_LF_0.95,tau_ru_1.24_LF_0.05,tau_ru_1.24_LF_0.95,tau_ru_1.32_LF_0.05,tau_ru_1.32_LF_0.95,tau_ru_1.40_LF_0.05,tau_ru_1.40_LF_0.95,tau_ru_1.47_LF_0.05,tau_ru_1.47_LF_0.95,tau_ru_1.55_LF_0.05,tau_ru_1.55_LF_0.95,tau_ru_1.63_LF_0.05,tau_ru_1.63_LF_0.95,tau_ru_1.70_LF_0.05,tau_ru_1.70_LF_0.95,tau_ru_1.78_LF_0.05,tau_ru_1.78_LF_0.95,tau_ru_1.86_LF_0.05,tau_ru_1.86_LF_0.95,tau_ru_1.93_LF_0.05,tau_ru_1.93_LF_0.95,tau_ru_2.01_LF_0.05,tau_ru_2.01_LF_0.95,tau_ru_2.09_LF_0.05,tau_ru_2.09_LF_0.95,tau_ru_2.16_LF_0.05,tau_ru_2.16_LF_0.95,tau_ru_2.24_LF_0.05,tau_ru_2.24_LF_0.95,tau_ru_2.32_LF_0.05,tau_ru_2.32_LF_0.95,tau_ru_2.39_LF_0.05,tau_ru_2.39_LF_0.95,tau_ru_2.47_LF_0.05,tau_ru_2.47_LF_0.95,tau_ru_2.55_LF_0.05,tau_ru_2.55_LF_0.95,tau_ru_2.62_LF_0.05,tau_ru_2.62_LF_0.95,tau_ru_2.70_LF_0.05,tau_ru_2.70_LF_0.95,tau_ru_2.78_LF_0.05,tau_ru_2.78_LF_0.95,tau_ru_2.85_LF_0.05,tau_ru_2.85_LF_0.95,tau_ru_2.93_LF_0.05,tau_ru_2.93_LF_0.95,tau_ru_3.01_LF_0.05,tau_ru_3.01_LF_0.95,tau_ru_3.08_LF_0.05,tau_ru_3.08_LF_0.95,tau_ru_3.16_LF_0.05,tau_ru_3.16_LF_0.95,tau_ru_3.23_LF_0.05,tau_ru_3.23_LF_0.95,tau_ru_3.31_LF_0.05,tau_ru_3.31_LF_0.95,tau_ru_3.39_LF_0.05,tau_ru_3.39_LF_0.95,tau_ru_3.46_LF_0.05,tau_ru_3.46_LF_0.95,tau_ru_3.54_LF_0.05,tau_ru_3.54_LF_0.95,tau_ru_3.62_LF_0.05,tau_ru_3.62_LF_0.95,tau_ru_3.69_LF_0.05,tau_ru_3.69_LF_0.95,tau_ru_3.77_LF_0.05,tau_ru_3.77_LF_0.95,tau_ru_3.85_LF_0.05,tau_ru_3.85_LF_0.95,tau_ru_3.92_LF_0.05,tau_ru_3.92_LF_0.95,tau_ru_4.00_LF_0.05,tau_ru_4.00_LF_0.95
0.4212424849699399,1441498.4384705797,69881.15625313096,1382878.3138093178,67255.19615787809,1328839.5857119749,64819.44267320748,1278865.3708039303,62553.95218734849,1232513.7221257167,60441.47511000995,1189404.5240100955,58467.015840458975,1149209.0442554152,56617.476255147885,1111641.5355283243,54881.3647876557,1076452.4319161864,53248.5574406191,1043422.7980125905,51710.100226720184,1012359.7695177976,50258.04489523529,983092.7847035524,48885.31158008156,955470.4511937307,47585.57335893375,929357.9265207975,46353.158751101175,904634.7167841642,45182.96898410528,881192.8175701962,44070.40748336088,858935.1366185682,43011.31952876556,837774.1496466437,42001.940408035254,817630.7500896008,41038.85070299455,798433.2608851116,40118.93758959192,780116.582280579,39239.36122871676,762621.4543095519,38397.52548329636,745893.8163309325,37591.052325611294,729884.2490477499,36817.75940344365,714547.4868737374,36075.64031935991,699841.99051333,35362.84724787999,685729.571255595,34677.675573449065,672175.0598266526,34018.55028034381,659146.0137547137,33384.013865765024,646612.4581215605,32772.71558087848,634546.6553395248,32183.401832650947,622922.9002321012,31614.907602949945,611717.3372319392,31066.148761306355,600907.7969603912,30536.11516460963,590473.6498328334,30023.864451328627,580395.6746556297,29528.51645004792,570655.9404536983,29049.24813252406,561237.700000152,28585.289050384356,552125.2937180288,28135.917202247,543304.0627941141,27700.45528463056,534760.2704907975,27278.26728570727,526481.0307675007,26868.755385871653,518454.24343157746,26471.357133359157,510668.53513230797,26085.54286685323,503113.2055928493,25710.813360244258,495778.1785455807,25346.697667517587,488653.95689773874,24992.751148208063,481731.58170785,24648.553656014024,475002.59460034885,24313.707875055155,468459.0032868327,23987.837789922527
0.42585170340681366,1438434.751577604,69724.37529271145,1380463.4745817883,67128.15969832367,1326983.8514450914,64718.34566204994,1277493.326753645,62475.55414246864,1231561.621720156,60383.002419044366,1188818.1917708016,58426.08337855184,1148942.2083585877,56592.02404148476,1111654.4915552794,54869.6064463816,1076710.964179183,53248.93799912792,1043897.3028683043,51721.26135341422,1013024.5383052551,50278.79610489953,983925.4137432592,48914.6062567815,956451.3536154493,47622.488691370025,930469.9262196248,46396.87886339857,905862.7090142007,45232.770690392266,882523.4839134215,44125.648207671264,860356.7045605597,43071.427020478404,839276.1889309405,42066.403952997345,819203.9995417647,41107.213585933554,800069.4805946104,40190.79060766742,781808.4269774257,39314.337091530586,764362.3645288909,38475.29396327528,747677.9245647711,37671.31604583008,731706.2985711199,36900.250168796534,716402.7613275888,36160.11591238519,701726.2526476339,35449.08862317827,687639.009498435,34765.484395048305,674106.2415601952,34107.74675497697,661095.844356099,33474.43483217878,648578.1449731846,32864.21282124991,636525.6761346892,32275.84057717279,624912.9750031878,31708.165202824835,613716.4036128024,31160.113508908456,602913.9882655411,30630.68524254195,592485.2755955798,30118.946994618465,582411.2033176429,29624.026707857705,572673.9839409821,29145.108717572322,563256.9999565153,28681.429265823223,554144.7091978501,28232.27243707002,545322.5592423953,27796.96646982443,536776.9098608945,27374.880404340125,528494.9626461349,26965.421031155507,520464.6970572315,26568.030109453364,512674.81220733054,26182.181827807606,505114.67380186415,25807.3804830285,497774.26570341585,25443.158355559994,490644.1456592958,25089.073762281645,483715.4047803352,24744.709269670315,476979.6304052441,24409.670052122703,470428.8720250589,24083.5823818645
0.43046092184368734,1435390.6557445037,69568.73343469405,1378055.9167425195,67001.68360810561,1325125.5676008472,64617.33769112383,1276110.8701003566,62396.860653532895,1230592.8179308837,60323.920404644006,1188210.1285525707,58384.28539992572,1148649.6338647674,56565.49745981186,1111638.5286318336,54856.60389510371,1076938.0707289374,53247.93676482615,1044338.4255748262,51730.92986707884,1013654.4194277731,50297.966146368024,984722.0199550561,48942.24977856158,957395.4028000776,47657.69839959919,931544.4933882903,46438.85187171897,907052.8965091137,45280.794700399456,883816.1441359106,44179.08977711486,861740.2058414241,43129.72156478103,840740.217013842,42129.047192299695,820739.3886038366,41173.75420280729,801668.0688752477,40260.82392291761,783462.9329963796,39387.499599457326,766066.2806011678,38551.25859515946,749425.4249026062,37749.78805262237,733492.159733216,36980.96353208324,718222.2931565417,36242.83020750864,703575.2381463631,35533.5862705521,689513.6523497842,34851.56824574019,676003.120201841,34195.23796493911,663011.8716943347,33563.17098641002,650510.5329609822,32954.04627493234,638471.9045572381,32366.63698564421,626870.7639122742,31799.802216294916,615683.6889334918,31252.479611234507,604888.900167503,30723.678716258964,594466.1192793595,30212.474996858025,584396.441915127,29718.00444386281,574662.2232707345,29239.458700281306,565246.9749098404,28776.080651504573,556135.2715613901,28327.16042828182,547312.666788631,27892.031778081237,538765.6165598014,27470.068765824744,530481.4098700074,27060.682769636176,522448.10566683376,26663.31974127865,514654.47542143386,26277.4577044678,507089.9507642526,25902.604467307396,499744.57567183394,25538.295527766622,492608.96274984366,25184.092153457168,485674.2532086453,24839.579619019667,478932.0801726148,24504.365586230462,472374.5350036699,24178.078613526264
0.4350701402805611,1432366.136088035,69414.22435439439,1375655.9511414068,66875.77731750495,1323265.2829734029,64516.44005470717,1274718.721957051,62317.901899511664,1229608.1548735988,60264.265838255014,1187581.2642617759,58341.663497978094,1148332.3083109532,56537.94155374319,1111594.6705814286,54842.404562624615,1077134.7954944468,53245.60272386472,1044747.2179180831,51739.15566770517,1014250.4632881042,50315.60533384661,985483.64542914,48968.29248695755,958303.6273762545,47691.25255423265,932582.6394199267,46479.12734736335,908206.2707162913,45327.08991292995,885071.7678525324,44230.78028848885,863086.5869940715,43186.250361554594,842167.1565894625,42189.916361410025,822237.8157540199,41238.51777888238,803229.8999036493,40329.081721790586,785080.9503490976,39458.891885056604,767734.0286776619,38625.46145320091,751137.1200652622,37826.50936584369,735242.6123461386,37059.93946914282,720006.8398511753,36323.82215190732,705389.6828105864,35616.378127645025,691354.2145818338,34935.96407557345,677866.3901715263,34281.059896658946,664894.7705199005,33650.25737665834,652410.277847375,33042.250078206795,640385.978055735,32455.82430926214,628796.8867566846,31889.85103651719,617619.795987871,31343.27863040683,606833.1190872503,30815.126343620024,596416.7515439587,30304.47843803047,586351.9459384154,29810.478886055964,576621.1993349411,29332.326581950663,567208.1517039275,28869.271006679748,558097.4941334351,28420.608297031966,549274.8857469393,27985.677675666822,540726.8783788073,27563.858204014457,532440.8481753544,27154.565824470377,524404.9333898062,26757.250662254923,516607.9777265217,26371.394560725927,509039.47866538656,25996.5088269137,501689.5402630183,25632.13216665252,494548.8299847479,25277.828790963467,487608.53917141317,24933.186677344802,480860.3467888358,24597.815971384032,474296.3861463186,24271.347515655485
0.43967935871743485,1429361.165454143,69260.8413389583,1373263.8654674874,66750.44932422363,1321403.516077574,64415.6727412759,1273317.5686812624,62238.706504048256,1228608.4392870928,60204.07377607106,1186932.4901071067,58298.25745586789,1147991.1801241736,56509.39950866209,1111523.9023345627,54827.05400539091,1077302.144158577,53241.983000136475,1045124.6943714775,51745.98682024002,1014813.6840943086,50331.76218557741,986211.2972895639,48992.78297460856,959177.0222932241,47723.199529171594,933585.3433359251,46517.75322011444,909323.7920137185,45371.70364191406,886291.2948876317,44280.76631068444,864396.7660040343,43241.05913924528,843557.9030039762,42249.056279755474,823700.1532734411,41301.548177298966,804755.8227590428,40395.60688077067,786663.3049973384,39528.55582116416,769366.411855234,38697.9434001471,752813.7906635612,37901.51984000091,736958.4150068457,37137.216834555256,721757.1385340979,36403.12961354892,707170.3028749662,35697.501092948274,693161.3921585343,35018.70783357005,679696.7277979661,34365.24757180366,666745.1981701757,33735.72812084343,654278.0186231114,33128.85746985259,642268.5179139419,32543.43493287787,630691.9477433126,31978.343219917697,619525.3125232023,31432.541319969867,608747.2169143045,30905.05810067537,598337.7290059387,30394.986541769016,588278.2572975766,29901.478530301396,578551.4398845746,29423.740154803763,569141.0444585655,28961.027443471918,560031.8779108799,28512.64249824782,551209.7044800638,28077.929982547066,542661.171515936,27656.27392545647,534373.7420459611,27247.0948096263,526335.6334276842,26849.846913904003,518535.7614558968,26464.015885085562,510963.6893669529,26089.116516063677,503609.5812468551,25724.690710191586,496464.1594057321,25370.305613905326,489518.66533028526,25025.551901599218,482764.82386864297,24690.04219846619,476194.8103396978,24363.40962852662
0.4442885771543086,1426375.7054132086,69108.57732650507,1370879.9256765817,66625.70725503235,1319540.7568194263,64315.054508837224,1271908.063665028,62159.30161849187,1227594.4423623902,60143.377645714,1186264.6604165728,58254.10533412088,1147627.1603942409,56479.9127384454,1111427.1716380185,54810.59599216453,1077441.0857930293,53237.122937162334,1045471.8336515385,51751.469633258515,1015345.0613347609,50346.48349907858,986905.9490896695,49015.76815698737,960016.5501392621,47753.58606984749,934553.5530308284,46554.775843070325,910406.3908852912,45414.68167795917,887475.636384919,44329.09294310066,865671.6333581298,43294.19221030276,844913.3252471525,42306.51040335154,825127.2481844996,41362.88794905564,806246.6623121576,40460.44101388159,788210.799695924,39596.53206606933,770964.2109766226,38768.744130241634,754456.1959589992,37974.85820521681,738640.3058210257,37212.83340070254,723473.906649612,36480.78941847328,708917.7956656158,35776.99106141814,694935.862863851,35099.83450178636,681494.7919193386,34447.83507988383,668563.7951444186,33819.616437846664,656114.3780582581,33213.9008211117,644120.1297794032,32629.50040376392,632556.535996251,32065.309513835084,621400.8117281606,31520.29765147883,610631.751476364,30993.50320726344,600229.5946910157,30484.02780002198,590175.9047585961,29991.031164122127,580453.4599505438,29513.726524947866,571046.1549761449,29051.376409056273,561938.911955833,28603.288842078353,553117.5997797338,28168.81389313602,544568.9609442711,27747.340529482204,536280.5450701148,27338.293749351258,528240.6484003086,26941.131964727418,520438.2586602605,26555.344608980176,512863.0047332876,26180.44994714468,505505.11066809896,25815.99306910006,498355.35358933127,25461.54404806762,491405.02513009496,25116.69624875533,484645.8960474237,24781.06477115077,478070.1837183261,24454.285017441176
0.44889779559118237,1423409.7071823203,68957.42494219566,1368504.3773265178,66501.55792327675,1317677.468065847,64214.60295557368,1270490.8290217288,62079.71300002143,1226566.9014705436,60082.20932799128,1185578.5943570843,58209.24355342303,1147241.1245541421,56449.52096756006,1111305.390677266,54793.07258429063,1077552.5544121338,53231.0661758162,1045789.5801979174,51755.6487337215,1015845.5411827462,50359.81442271017,987568.5421420214,49037.29334068839,960823.1423991682,47782.45735823925,935488.1864604803,46590.240054459755,911454.9690432267,45456.068347072294,888625.6758679767,44375.803871407545,866912.0530469377,43345.69252413083,846234.2669006273,42362.32087509288,826519.9231486128,41422.57838079433,807703.2200759446,40523.62451811624,789724.2147997334,39662.86010673566,772528.1853967987,38837.902210375105,756065.0745923279,38046.56210644365,740289.0030965675,37286.82589516922,725157.8426245345,36556.83738649688,710632.8402305407,35854.882958593786,696678.286903918,35179.37812794589,683261.224459077,34528.85560949579,670351.1856549735,33901.95467745122,657919.9632304552,33297.4116644083,645941.4041702508,32714.051459188813,634391.2260435293,32150.779883020845,623246.8527007807,31606.576839990685,612487.2669896381,31080.490151553102,602092.8784678659,30571.629996702217,592045.4043616509,30079.16388950873,582327.7622473658,29602.3121343906,572923.97313158,29140.343706929038,563819.0737725784,28692.572514457497,554999.0372314051,28258.35399619242,546450.7007651533,27837.082027472912,538161.7002828872,27428.18609684023,530120.4106777787,27031.12872830909,522315.8914298827,26645.403124339224,514737.8369442695,26270.53100777202,507376.53115046374,25906.060643409528,500222.8059426199,25551.56502202847,493268.00308663765,25206.640191479957,486503.9392614266,24870.903721161438,479922.87393754825,24543.993287589183
0.4535070140280561,1420463.1124801496,68807.37653147029,1366137.4468264654,66378.00738254286,1315814.087119874,64114.334586119745,1269066.4571764772,61999.96508518434,1225526.5217954004,60020.59923404431,1184875.077562526,58163.70697290037,1146833.913973537,56418.26230881244,1111159.437617095,54774.52421182309,1077637.4504500977,53223.854728130216,1046078.8455819549,51758.567138040955,1016316.0378345257,50371.79852377239,988199.9867864099,49057.402288464174,961597.700654089,47809.85707484347,936390.1327764487,46624.189236602746,912470.4005003584,45495.906566706755,889742.270253949,44420.941420799056,868118.8635234874,43395.60171768091,847521.5470451363,42416.52857282848,827878.9773254379,41480.65954049929,809126.2750200705,40585.19661690022,791204.3090365642,39727.5783001653,774059.0737170981,38905.455119481216,757641.1452816706,38116.6681410149,741905.2060081713,37359.230036567285,726809.6265016331,36631.30836542088,712316.0979440465,35931.2107732915,698389.3074844055,35257.37185671605,684996.6509780291,34608.34147827063,672107.9781559039,33982.77434904668,659695.3660315771,33379.420720886446,647732.9169613254,32797.11805285992,636196.5782840176,32234.783535054048,625063.9808973562,31691.407368512842,614314.2944908622,31166.04671358382,603928.0974642929,30657.820230372254,593887.2598223871,30165.90314479913,584174.8375604344,29689.522782160413,574774.9772463895,29227.954517311515,565672.829669225,28780.5180968316,556854.4715641743,28346.574293907528,548306.8345470141,27925.521861342582,540017.6404944917,27516.794752145775,531975.3426988949,27119.859580682427,524169.0722036507,26734.21330044041,516588.5887954633,26359.381077152404,509224.2361883092,25994.914338366023,502066.9009868684,25640.388982616732,495107.9750626912,25295.403733171654,488339.32101651287,24959.578622908866,481753.2404353639,24632.553598305003
0.4581162324649299,1417535.854319558,68658.42419067904,1363779.3426064001,66255.06097675765,1313951.0271080558,64014.264873768705,1267635.5123662266,61920.08105914997,1224473.9778772425,59958.57637817974,1184154.8636758432,58117.528964163415,1146406.3374704835,56386.17333701147,1110990.1580651687,54754.98974575092,1077696.642166021,53215.529047406264,1046340.5098477936,51760.26631966269,1016757.4347845115,50382.47785332984,988801.1635992614,49076.13728118902,962341.0977267536,47835.82745776349,937260.2534095524,46656.66537216957,913453.5325949376,45534.237899274995,890826.2508228568,44464.54660686814,869292.8786204094,43443.96016381185,848775.9611288172,42469.17315533596,829205.1871955362,41537.170321218146,810516.5843510202,40645.195401690245,792651.8202475887,39790.723913002264,775557.5944887657,38971.43928626715,759185.1074917059,38185.21189461968,743489.595234552,37430.08056886481,728429.9205470469,36704.23626381799,713968.2130864215,36006.00758894707,700069.5513643452,35333.84795969713,686701.6812041614,34686.32416159468,673834.7658501823,34062.10614915996,661441.1636538864,33459.957926825184,649495.229850657,32878.72938029101,637973.1394354881,32317.34894472506,626852.7285632452,31774.817011461968,616113.3522519184,31250.199987854405,605735.7564666505,30742.624936013894,595701.9629170569,30251.274725676227,585995.1651177182,29775.38364457636,576599.6344477343,29314.233416732834,567500.6351048108,28867.14958509314,558684.3469866231,28433.498220225367,550137.7956505801,28012.682921277617,541848.7886054268,27604.142079368037,533805.8572767791,27207.34637699918,525998.2040656672,26821.796500084136,518415.6539861596,26447.021041789114,511048.6104265614,26082.574579689288,503888.0146297456,25728.03590974726,496925.30853287963,25383.00642239241,490152.4006460362,25047.108607537986,483561.6346836559,24719.984676748238
0.4627254509018036,1414627.8577426407,68510.55979531021,1361430.2562122657,66132.72338697955,1312088.678285659,63914.40831888461,1266198.5320553393,61840.08292095603,1223409.915072783,59896.16844665441,1183418.675810284,58070.7414813743,1145959.172746161,56353.28915878878,1110798.3664629154,54734.506566552576,1077730.9669807367,53206.128094844644,1046575.4227897433,51760.78627336152,1017170.5860409593,50391.893007941995,989372.9245475902,49093.53917691687,963054.1787750063,47860.40935907122,938099.3831051608,46687.70909788147,914405.1869704028,45571.10260326064,891878.424144809,44506.65918422729,870434.8884276749,43490.80701753103,849998.2817985514,42520.29310630254,830499.3073483248,41592.148482905024,811874.8842595387,40703.657871801384,794067.466097023,39852.33315946271,777024.4468874292,39035.890125361824,760697.6420753571,38252.22797577831,745042.8335695877,37499.41129429294,730019.369832986,36775.65408246862,715589.8134001152,36079.30561367323,701719.6293875762,35408.83786418714,688376.9095409247,34762.834320162074,675532.1271764993,34139.97998787077,663157.9190566932,33539.052458986596,651228.8908072722,32958.91390314789,639721.4429647702,32398.503877439027,628613.6151464779,31856.832857181562,617884.946177917,31332.976405006866,607516.348303344,30826.06990592695,597489.9938523134,30335.303805326734,587789.2129466563,29859.919294708856,578398.4010131633,29399.204396831727,569302.9350225889,28952.49040775999,560489.0975092875,28519.148658433212,551944.0075411234,28098.587562770117,543655.5579090618,27690.2499231602,535612.3578923112,27293.610467534592,527803.6810300177,26908.17359512404,520219.4173959214,26533.47131056177,512850.02992945164,26169.06132822418,505686.51442664175,25814.525330664892,498720.3628379443,25469.467366723853,491943.529558401,25133.512376414947,485348.4004293513,24806.30483103849
0.46733466933867734,1411739.040502533,68363.77502600475,1359090.3633319573,66010.99867511388,1310227.4092651182,63814.778503774476,1264756.0282719503,61759.9915450062,1222334.9509366208,59833.401862666775,1182667.2079345968,58023.37512757823,1145493.167747048,56319.64347880341,1110584.8474078693,54713.11062929088,1077741.2327492607,53195.68940288756,1046784.4051693884,51760.16557643231,1017556.3172853815,50400.0831884701,989916.0940904381,49109.64746719081,963737.7623363432,47883.64229858833,938908.3309127615,46717.35975578812,915326.1605124266,45606.53968205546,892899.572967261,44547.31769299194,871545.6601329137,43536.180260225745,851189.259696208,42569.925776414624,831762.071237048,41645.63069248151,813201.8906370372,40760.6199725528,795451.9447525376,39912.44123767664,778460.3113599428,39098.84207196108,762179.411889345,38317.750048894115,746565.5665087064,37567.2551049018,731578.6027969221,36845.59394451358,717181.510623568,36151.13620909589,703340.1369929108,35482.37218078298,690022.9155553244,34837.90182641714,677200.6262766881,34216.425014166256,664846.1814144732,33616.732758949,652934.4345012454,33037.69937262198,641442.0095008777,32478.275411687388,630347.147695015,31937.48132956478,619629.5701895616,31414.40175265037,609270.3542132018,30908.18030980044,599251.8216204239,30418.014953802674,589557.4382169856,29943.153721071638,580171.7227017696,29482.89088241626,571080.1641701794,29036.563443437502,562269.1472544193,28603.547958058472,553725.8840884039,28183.257622979752,545438.3523822917,27775.139624583484,537395.2389759908,27378.672713061856,529585.8883142993,26993.364981385374,522000.2553502074,26618.751829211644,514628.8624386373,26254.394094014402,507462.7598316581,25899.87633362668,500493.48942895007,25554.805246076838,493713.0514748123,25218.80821408153,487113.8739260224,24891.531962871402
0.4719438877755511,1408869.3136959583,68218.06139252875,1356759.8247568884,65889.89032476988,1308367.5681727212,63715.38814425602,1263308.4888700803,61679.82673905849,1221249.676528917,59770.301847788825,1181901.126186668,57975.45921752335,1145009.041958733,56285.26866254266,1110350.3569113167,54690.83652544692,1077728.2189724064,53184.24913546222,1046968.2498757037,51758.44144694842,1017915.4269786883,50407.08625611934,990431.4702305677,49124.50033075124,964392.6413260081,47905.56451522236,939687.8811321581,46745.65544224882,916217.2262454252,45640.58693063858,893890.4570643394,44586.55950323554,872625.9388261922,43580.11674198691,852349.6242215356,42618.10742365102,832994.191902409,41697.65256220441,814498.2997624958,40816.11663181539,796805.9355378516,39971.082364519476,779865.8502449555,39160.3286150438,763631.0623848815,38381.810865950814,748058.4228117099,37633.644012831486,733108.2317784171,36914.08712438554,718743.9010037802,36221.52991802834,704931.6547040527,35554.480729874456,691640.2644466822,34911.55578994039,678840.8134447087,34291.46964028647,666506.4865473511,33693.026556474884,654612.3827168577,33115.112851879254,643135.3472319322,32556.68996063248,632053.8212384435,32016.788208825732,621347.7065905503,31494.501195366458,610998.2441994464,30988.980713996054,600987.9043406076,30499.432156624105,591300.2875701827,30025.110345581943,581920.035072424,29565.315748817084,572832.7474072259,29119.391037598143,564024.9107536584,28686.71795110563,555483.8298549053,28266.714436456823,547197.5669648449,27858.832036343367,539154.8861787905,27462.55349962652,531345.2026024606,27077.390593001186,523758.5358756122,26702.882094261648,516385.4676212235,26338.59194982681,509217.10243877064,25984.107581049804,502245.03210192657,25639.038325480997,495461.3026577073,25303.014000703424,488858.3841564006,24975.68357964132
0.47655310621242486,1406018.5823501747,68073.41025586228,1354438.7872835207,65769.40127945972,1306509.4837381768,63616.24913814013,1261856.3787221136,61599.60729892737,1220154.6576537276,59706.892480057715,1181121.070119773,57927.02183717906,1144507.4876352525,56250.195795918065,1110095.623594867,54667.717541678656,1077692.677950894,53171.84214529669,1047127.7230312433,51755.64979924834,1018248.687416873,50412.938785865466,990919.8255190057,49138.13468478151,965019.5839910426,47926.21301598695,940438.7942185014,46772.63305473606,917079.1341905744,45673.28098020901,894851.8140501333,44624.42085751991,873676.4482710141,43622.65222212139,853480.0842633557,42664.87325187005,834196.3626664001,41748.24868642459,815764.7889613069,40870.181795040735,798130.0995588606,40028.28980900787,781241.7083684825,39220.38232922931,765053.2221747066,38444.44229692223,749522.015043181,37698.60917936067,734608.8535346686,36981.16407557899,720277.5657886436,36290.51649103999,706494.7486002471,35625.192567084836,693229.5074970177,34983.82458182928,680453.225558077,34365.141565109254,668139.3573347904,33767.96089195973,656263.2447496732,33191.1807376289,644801.9522866657,32633.773292848065,633734.1191548699,32094.77865146025,623039.8264207463,31573.29929393541,612700.4773699652,31068.495100082015,602698.6895871693,30579.57883265973,593018.1974361715,30105.812040824425,583643.7637897083,29646.50133856865,574561.1000011665,29200.99501871173,565756.793234203,28768.679967665143,557218.2403729304,28348.97885025752,548933.5878277946,27941.347537436854,540891.6766325375,27545.272752750046,533081.9922974774,27160.26991619468,525494.6189452285,26785.88116639844,518120.19730818266,26421.67354415307,510949.8862136501,26067.237322151304,503975.3272234103,25722.1844673798,497188.6121303211,25386.147224036806,490582.2530462488,25058.776806094796
0.4811623246492986,1403186.745967681,67929.81284854979,1352127.3845589198,65649.5339783236,1304653.4663213613,63517.37261082984,1260400.1408459316,61519.35106010637,1219050.4360321283,59643.19674893001,1180327.653885363,57878.089900148065,1143989.1709676066,56214.45474184066,1109821.3498293154,54643.785715678045,1077635.3358850747,53158.50202847051,1047263.5650472807,51751.82529680148,1018556.8457388978,50417.67611740594,991381.9080148805,49150.58623382044,965619.3348225382,47945.62362282639,941161.8076482463,46798.32833657418,917912.6121872619,45704.65734087574,895784.3601577408,44660.93691159794,874697.8916432157,43663.82140794336,854581.3289006039,42710.257447774944,835369.2577977822,41797.45267681629,817002.0172374165,40922.84845884528,799425.0803045777,40084.09592432973,782588.5136156742,39279.03490534148,766446.5035776042,38505.67535895599,750956.9400915382,37762.18094279169,736081.0497357831,37046.85445731406,721783.0716999978,36358.12491197241,708029.970768571,35694.53600770807,694791.1825039254,35054.7358581215,682038.3864925725,34437.467796620374,669745.3041132923,33841.56213800571,657887.5177882994,33265.9287808537,646442.3091012358,32709.550552255816,635388.5135237039,32171.47720943474,624706.3897957855,31650.820023820448,614377.5022645281,31146.746882652817,604384.6147050593,30658.477851319607,594711.5943378974,30185.281146651705,585343.3249181362,29726.469477450228,576265.6279116826,29281.39671375726,567465.1908940299,28849.454850924318,558929.5024110954,28430.071238480283,550646.7926317925,28022.706047239186,542605.9792003247,27626.849951089753,534796.6177643476,27242.022002533995,527208.856714607,26867.767683342412,519833.3957236323,26503.65711371371,512661.44771658815,26149.283405103834,505684.7039473289,25804.261143454798,498895.30188781867,25468.2249909366,492285.7956700119,25140.828395537486
0.4857715430861723,1400373.699031802,67787.2602934455,1349825.7378741095,65530.29038955299,1302799.808880257,63418.76895822487,1258940.1974707094,61439.07494650416,1217937.530414,59579.23660728889,1179521.4673560353,57828.68920115495,1143454.7331948748,56178.07419394979,1109528.2128189884,54619.071889289575,1077556.893923208,53144.26117635272,1047376.4916306087,51747.00140259466,1018840.6248892719,50421.33240376742,991818.4422028548,49161.8895164646,966192.6154282246,47963.831017358134,941857.6367479931,46822.775919718144,918718.3666797974,45734.75044250334,896688.790985764,44696.14177337992,875690.9522393227,43703.65799193046,855654.0280746929,42754.29321633762,836513.5331505841,41845.2971961515,818210.625880051,40974.14870322054,800691.5042240969,40138.53217857455,783906.8774799273,39336.317179742255,767811.50314147,38565.540244390475,752363.7796677599,37824.38884522763,737525.3874407472,37111.1871601472,723260.9713883296,36424.38342245279,709537.8597387413,35762.53865019047,696325.8141967704,35124.31658230624,683596.8075210179,34508.47467351204,671324.8250588571,33913.85602016154,659485.6872815548,33339.382106741505,648056.8907720442,32784.04627729571,637017.4654650087,32246.90784863944,626347.846233767,31727.08679294487,616029.7571695748,31223.758926468683,606046.1071134533,30736.15154909253,596380.8951843514,30263.539486153066,587019.1252052196,29805.241489916963,577946.7280643657,29360.61696314534,569150.4911666817,28929.06297160833,560617.9942307209,28510.011516250695,552337.5507755154,28102.927039056136,544298.1547174297,27707.30413958088,536489.4315638734,27322.665481684708,528901.5937487648,26948.559872229845,521525.39970540995,26584.560495488186,514352.1163169572,26230.263288730697,507373.48442364327,25885.285446001457,500581.6871003966,25549.264038428195,493969.32044863905,25221.854740615745
