Liquid_Filling,Geometric_AR,Thermal_AR,BOR
0.05,0.781105527638191,0.9176862235925344,0.04343880903422459
0.05,0.7860804020100502,0.9181624229871822,0.043507684780635936
0.05,0.7910552763819095,0.9186331281542646,0.043576363162992404
0.05,0.7960301507537688,0.9190984337130278,0.04364484526558354
0.05,0.8010050251256281,0.9195584321216254,0.04371313217091899
0.05,0.8059798994974875,0.9200132137384798,0.04378122495939518
0.05,0.8109547738693468,0.9204628668815663,0.04384912470900004
0.05,0.8159296482412061,0.9209074778856988,0.04391683249501255
0.05,0.8209045226130653,0.9213471311578955,0.04398434938974094
0.05,0.8258793969849246,0.9217819092309009,0.04405167646226604
0.05,0.8308542713567839,0.9222118928149331,0.044118814778201676
0.05,0.8358291457286432,0.9226371608477272,0.04418576539947727
0.05,0.8408040201005025,0.9230577905429366,0.044252529384127826
0.05,0.8457788944723619,0.9234738574369586,0.04431910778609738
0.05,0.8507537688442212,0.9238854354342405,0.044385501655060944
0.05,0.8557286432160804,0.9242925968511253,0.04445171203625442
0.05,0.8607035175879397,0.9246954124582922,0.044517739970316494
0.05,0.865678391959799,0.9250939515218403,0.0445835864931412
0.05,0.8706532663316583,0.9254882818430714,0.044649252635745595
0.05,0.8756281407035176,0.9258784697970164,0.04471473942413984
0.05,0.8806030150753769,0.9262645803697501,0.04478004787920997
0.05,0.8855778894472361,0.9266466771945433,0.04484517901661356
0.05,0.8905527638190955,0.9270248225868888,0.044910133846677525
0.05,0.8955276381909548,0.927399077578446,0.04497491337430559
0.05,0.9005025125628141,0.9277695019499415,0.045039518598896544
0.05,0.9054773869346734,0.9281361542630621,0.04510395051426719
0.05,0.9104522613065327,0.9284990918913774,0.045168210108577966
0.05,0.915427135678392,0.9288583710503264,0.04523229836427456
0.05,0.9204020100502512,0.9292140468262984,0.0452962162580266
0.05,0.9253768844221105,0.9295661732048442,0.045359964760678384
0.05,0.9303517587939698,0.9299148030980438,0.04542354483719935
0.05,0.9353266331658292,0.9302599883710619,0.04548695744664477
0.05,0.9403015075376885,0.9306017798679205,0.045550203542116696
0.05,0.9452763819095478,0.9309402274365102,0.04561328407073817
0.05,0.950251256281407,0.9312753799528735,0.045676199973616605
0.05,0.9552261306532663,0.9316072853447792,0.04573895218582957
0.05,0.9602010050251256,0.9319359906146143,0.04580154163639749
0.05,0.9651758793969849,0.9322615418616154,0.04586396924827296
0.05,0.9701507537688442,0.9325839843034623,0.045926235938327675
0.05,0.9751256281407036,0.932903362297256,0.045988342617340416
0.05,0.9801005025125629,0.9332197193598979,0.04605029018999707
0.05,0.9850753768844221,0.9335330981878959,0.046112079554879504
0.05,0.9900502512562814,0.9338435406766095,0.046173711604474255
0.05,0.9950251256281407,0.9341510879389578,0.046235187225168506
0.05,1.0,0.934455780323605,0.04629650729726009
0.08750000000000001,0.01,0.12670882854390453,0.042568158283886603
0.08750000000000001,0.014974874371859296,0.17839532107213288,0.034576241949045405
0.08750000000000001,0.019949748743718593,0.2242743966840446,0.03025194085576932
0.08750000000000001,0.02492462311557789,0.2652789506261585,0.027537747839726068
0.08750000000000001,0.029899497487437185,0.3021499326918609,0.025682458912275274
0.08750000000000001,0.03487437185929648,0.3354843716065731,0.024342312413349054
0.08750000000000001,0.03984924623115578,0.3657691080848475,0.023336462100782773
0.08750000000000001,0.04482412060301508,0.3934052683805379,0.022560223399496815
0.08750000000000001,0.049798994974874375,0.4187264170414301,0.021948607412040966
0.08750000000000001,0.05477386934673367,0.44201225172688297,0.0214590495850846
0.08750000000000001,0.05974874371859297,0.4634990813757633,0.02106246620829988
0.08750000000000001,0.06472361809045227,0.48338794207272173,0.020738290065632548
0.08750000000000001,0.06969849246231155,0.5018509523568485,0.02047155677971091
0.08750000000000001,0.07467336683417086,0.5190363394835616,0.020251114556969707
0.08750000000000001,0.07964824120603015,0.5350724508210065,0.020068481167088592
0.08750000000000001,0.08462311557788944,0.5500709821493326,0.019917089973905178
0.08750000000000001,0.08959798994974874,0.5641295958995728,0.019791778436632157
